"comparison","cell_type","gene_set","enrich_type","pathway","gene","pathway_padj"
"HFDvsSD","aggSC","Overlap_MS","richR_GO","cell differentiation","Fgf1",0.00825013308455456
"HFDvsSD","aggSC","Overlap_MS","richR_GO","cell differentiation","Inpp5f",0.00825013308455456
"HFDvsSD","aggSC","Overlap_MS","richR_GO","cell differentiation","Mbp",0.00825013308455456
"HFDvsSD","aggSC","Overlap_MS","richR_GO","cell differentiation","Nbl1",0.00825013308455456
"HFDvsSD","aggSC","Overlap_MS","richR_GO","cell differentiation","Ppl",0.00825013308455456
"HFDvsSD","aggSC","Overlap_MS","richR_GO","cell differentiation","Rgcc",0.00825013308455456
"HFDvsSD","aggSC","Overlap_MS","richR_GO","cell differentiation","S100b",0.00825013308455456
"HFDvsSD","aggSC","Overlap_MS","richR_GO","cell differentiation","Sdk2",0.00825013308455456
"HFDvsSD","aggSC","Overlap_MS","richR_GO","cell differentiation","Sema7a",0.00825013308455456
"HFDvsSD","aggSC","Overlap_MS","richR_GO","cell differentiation","Txnip",0.00825013308455456
"HFDvsSD","aggSC","Overlap_MS","richR_GO","cellular developmental process","Cav1",0.00825013308455456
"HFDvsSD","aggSC","Overlap_MS","richR_GO","cellular developmental process","Col1a1",0.00825013308455456
"HFDvsSD","aggSC","Overlap_MS","richR_GO","cellular developmental process","Fgf1",0.00825013308455456
"HFDvsSD","aggSC","Overlap_MS","richR_GO","cellular developmental process","Inpp5f",0.00825013308455456
"HFDvsSD","aggSC","Overlap_MS","richR_GO","cellular developmental process","Mbp",0.00825013308455456
"HFDvsSD","aggSC","Overlap_MS","richR_GO","cellular developmental process","Nbl1",0.00825013308455456
"HFDvsSD","aggSC","Overlap_MS","richR_GO","cellular developmental process","Ppl",0.00825013308455456
"HFDvsSD","aggSC","Overlap_MS","richR_GO","cellular developmental process","Rgcc",0.00825013308455456
"HFDvsSD","aggSC","Overlap_MS","richR_GO","cellular developmental process","S100b",0.00825013308455456
"HFDvsSD","aggSC","Overlap_MS","richR_GO","cellular developmental process","Sdk2",0.00825013308455456
"HFDvsSD","aggSC","Overlap_MS","richR_GO","cellular developmental process","Sema7a",0.00825013308455456
"HFDvsSD","aggSC","Overlap_MS","richR_GO","cellular developmental process","Txnip",0.00825013308455456
"HFDvsSD","aggSC","Overlap_MS","richR_GO","nervous system development","Cav1",0.00825013308455456
"HFDvsSD","aggSC","Overlap_MS","richR_GO","nervous system development","Fgf1",0.00825013308455456
"HFDvsSD","aggSC","Overlap_MS","richR_GO","nervous system development","Inpp5f",0.00825013308455456
"HFDvsSD","aggSC","Overlap_MS","richR_GO","nervous system development","Kcna2",0.00825013308455456
"HFDvsSD","aggSC","Overlap_MS","richR_GO","nervous system development","Mbp",0.00825013308455456
"HFDvsSD","aggSC","Overlap_MS","richR_GO","nervous system development","Nbl1",0.00825013308455456
"HFDvsSD","aggSC","Overlap_MS","richR_GO","nervous system development","S100b",0.00825013308455456
"HFDvsSD","aggSC","Overlap_MS","richR_GO","nervous system development","Sdk2",0.00825013308455456
"HFDvsSD","aggSC","Overlap_MS","richR_GO","nervous system development","Sema7a",0.00825013308455456
"HFDvsSD","aggSC","Overlap_MS","richR_GO","response to stress","Cav1",0.00825013308455456
"HFDvsSD","aggSC","Overlap_MS","richR_GO","response to stress","Chst2",0.00825013308455456
"HFDvsSD","aggSC","Overlap_MS","richR_GO","response to stress","Col1a1",0.00825013308455456
"HFDvsSD","aggSC","Overlap_MS","richR_GO","response to stress","Fgf1",0.00825013308455456
"HFDvsSD","aggSC","Overlap_MS","richR_GO","response to stress","Inpp5f",0.00825013308455456
"HFDvsSD","aggSC","Overlap_MS","richR_GO","response to stress","Ppl",0.00825013308455456
"HFDvsSD","aggSC","Overlap_MS","richR_GO","response to stress","Rgcc",0.00825013308455456
"HFDvsSD","aggSC","Overlap_MS","richR_GO","response to stress","S100b",0.00825013308455456
"HFDvsSD","aggSC","Overlap_MS","richR_GO","response to stress","Sema7a",0.00825013308455456
"HFDvsSD","aggSC","Overlap_MS","richR_GO","response to stress","Slc7a2",0.00825013308455456
"HFDvsSD","aggSC","Overlap_MS","richR_GO","response to stress","Txnip",0.00825013308455456
"HFDvsSD","aggSC","Overlap_MS","richR_GO","regulation of biological process","Cav1",0.00825013308455456
"HFDvsSD","aggSC","Overlap_MS","richR_GO","regulation of biological process","Chp2",0.00825013308455456
"HFDvsSD","aggSC","Overlap_MS","richR_GO","regulation of biological process","Chst2",0.00825013308455456
"HFDvsSD","aggSC","Overlap_MS","richR_GO","regulation of biological process","Col1a1",0.00825013308455456
"HFDvsSD","aggSC","Overlap_MS","richR_GO","regulation of biological process","Fgf1",0.00825013308455456
"HFDvsSD","aggSC","Overlap_MS","richR_GO","regulation of biological process","Fxyd3",0.00825013308455456
"HFDvsSD","aggSC","Overlap_MS","richR_GO","regulation of biological process","Igfbp7",0.00825013308455456
"HFDvsSD","aggSC","Overlap_MS","richR_GO","regulation of biological process","Inpp5f",0.00825013308455456
"HFDvsSD","aggSC","Overlap_MS","richR_GO","regulation of biological process","Kcna2",0.00825013308455456
"HFDvsSD","aggSC","Overlap_MS","richR_GO","regulation of biological process","Mbp",0.00825013308455456
"HFDvsSD","aggSC","Overlap_MS","richR_GO","regulation of biological process","Nbl1",0.00825013308455456
"HFDvsSD","aggSC","Overlap_MS","richR_GO","regulation of biological process","Ppl",0.00825013308455456
"HFDvsSD","aggSC","Overlap_MS","richR_GO","regulation of biological process","Rgcc",0.00825013308455456
"HFDvsSD","aggSC","Overlap_MS","richR_GO","regulation of biological process","S100b",0.00825013308455456
"HFDvsSD","aggSC","Overlap_MS","richR_GO","regulation of biological process","Scube1",0.00825013308455456
"HFDvsSD","aggSC","Overlap_MS","richR_GO","regulation of biological process","Sdc3",0.00825013308455456
"HFDvsSD","aggSC","Overlap_MS","richR_GO","regulation of biological process","Sema7a",0.00825013308455456
"HFDvsSD","aggSC","Overlap_MS","richR_GO","regulation of biological process","Slc7a2",0.00825013308455456
"HFDvsSD","aggSC","Overlap_MS","richR_GO","regulation of biological process","Txnip",0.00825013308455456
"HFDvsSD","aggSC","Overlap_MS","richR_GO","regulation of developmental process","Cav1",0.00835932281015933
"HFDvsSD","aggSC","Overlap_MS","richR_GO","regulation of developmental process","Col1a1",0.00835932281015933
"HFDvsSD","aggSC","Overlap_MS","richR_GO","regulation of developmental process","Fgf1",0.00835932281015933
"HFDvsSD","aggSC","Overlap_MS","richR_GO","regulation of developmental process","Inpp5f",0.00835932281015933
"HFDvsSD","aggSC","Overlap_MS","richR_GO","regulation of developmental process","Mbp",0.00835932281015933
"HFDvsSD","aggSC","Overlap_MS","richR_GO","regulation of developmental process","Nbl1",0.00835932281015933
"HFDvsSD","aggSC","Overlap_MS","richR_GO","regulation of developmental process","Rgcc",0.00835932281015933
"HFDvsSD","aggSC","Overlap_MS","richR_GO","regulation of developmental process","S100b",0.00835932281015933
"HFDvsSD","aggSC","Overlap_MS","richR_GO","regulation of developmental process","Sema7a",0.00835932281015933
"HFDvsSD","aggSC","Overlap_MS","richR_GO","response to increased oxygen levels","Cav1",0.00836619050182057
"HFDvsSD","aggSC","Overlap_MS","richR_GO","response to increased oxygen levels","Col1a1",0.00836619050182057
"HFDvsSD","aggSC","Overlap_MS","richR_GO","multicellular organism development","Cav1",0.00846759972310837
"HFDvsSD","aggSC","Overlap_MS","richR_GO","multicellular organism development","Col1a1",0.00846759972310837
"HFDvsSD","aggSC","Overlap_MS","richR_GO","multicellular organism development","Fgf1",0.00846759972310837
"HFDvsSD","aggSC","Overlap_MS","richR_GO","multicellular organism development","Igfbp7",0.00846759972310837
"HFDvsSD","aggSC","Overlap_MS","richR_GO","multicellular organism development","Inpp5f",0.00846759972310837
"HFDvsSD","aggSC","Overlap_MS","richR_GO","multicellular organism development","Kcna2",0.00846759972310837
"HFDvsSD","aggSC","Overlap_MS","richR_GO","multicellular organism development","Mbp",0.00846759972310837
"HFDvsSD","aggSC","Overlap_MS","richR_GO","multicellular organism development","Nbl1",0.00846759972310837
"HFDvsSD","aggSC","Overlap_MS","richR_GO","multicellular organism development","Rgcc",0.00846759972310837
"HFDvsSD","aggSC","Overlap_MS","richR_GO","multicellular organism development","S100b",0.00846759972310837
"HFDvsSD","aggSC","Overlap_MS","richR_GO","multicellular organism development","Sdk2",0.00846759972310837
"HFDvsSD","aggSC","Overlap_MS","richR_GO","multicellular organism development","Sema7a",0.00846759972310837
"HFDvsSD","aggSC","Overlap_MS","richR_GO","response to external stimulus","Cav1",0.00846759972310837
"HFDvsSD","aggSC","Overlap_MS","richR_GO","response to external stimulus","Col1a1",0.00846759972310837
"HFDvsSD","aggSC","Overlap_MS","richR_GO","response to external stimulus","Fgf1",0.00846759972310837
"HFDvsSD","aggSC","Overlap_MS","richR_GO","response to external stimulus","Inpp5f",0.00846759972310837
"HFDvsSD","aggSC","Overlap_MS","richR_GO","response to external stimulus","Nbl1",0.00846759972310837
"HFDvsSD","aggSC","Overlap_MS","richR_GO","response to external stimulus","Ppl",0.00846759972310837
"HFDvsSD","aggSC","Overlap_MS","richR_GO","response to external stimulus","Sema7a",0.00846759972310837
"HFDvsSD","aggSC","Overlap_MS","richR_GO","response to external stimulus","Slc7a2",0.00846759972310837
"HFDvsSD","aggSC","Overlap_MS","richR_GO","response to external stimulus","Txnip",0.00846759972310837
"HFDvsSD","aggSC","Overlap_MS","richR_GO","response to calcium ion","Cav1",0.00940186129822157
"HFDvsSD","aggSC","Overlap_MS","richR_GO","response to calcium ion","Chp2",0.00940186129822157
"HFDvsSD","aggSC","Overlap_MS","richR_GO","response to calcium ion","Txnip",0.00940186129822157
"HFDvsSD","aggSC","Overlap_MS","richR_GO","developmental process","Cav1",0.00982529059551756
"HFDvsSD","aggSC","Overlap_MS","richR_GO","developmental process","Col1a1",0.00982529059551756
"HFDvsSD","aggSC","Overlap_MS","richR_GO","developmental process","Fgf1",0.00982529059551756
"HFDvsSD","aggSC","Overlap_MS","richR_GO","developmental process","Igfbp7",0.00982529059551756
"HFDvsSD","aggSC","Overlap_MS","richR_GO","developmental process","Inpp5f",0.00982529059551756
"HFDvsSD","aggSC","Overlap_MS","richR_GO","developmental process","Kcna2",0.00982529059551756
"HFDvsSD","aggSC","Overlap_MS","richR_GO","developmental process","Mbp",0.00982529059551756
"HFDvsSD","aggSC","Overlap_MS","richR_GO","developmental process","Nbl1",0.00982529059551756
"HFDvsSD","aggSC","Overlap_MS","richR_GO","developmental process","Ppl",0.00982529059551756
"HFDvsSD","aggSC","Overlap_MS","richR_GO","developmental process","Rgcc",0.00982529059551756
"HFDvsSD","aggSC","Overlap_MS","richR_GO","developmental process","S100b",0.00982529059551756
"HFDvsSD","aggSC","Overlap_MS","richR_GO","developmental process","Sdk2",0.00982529059551756
"HFDvsSD","aggSC","Overlap_MS","richR_GO","developmental process","Sema7a",0.00982529059551756
"HFDvsSD","aggSC","Overlap_MS","richR_GO","developmental process","Txnip",0.00982529059551756
"HFDvsSD","aggSC","Overlap_MS","richR_GO","tissue development","Cav1",0.00982529059551756
"HFDvsSD","aggSC","Overlap_MS","richR_GO","tissue development","Col1a1",0.00982529059551756
"HFDvsSD","aggSC","Overlap_MS","richR_GO","tissue development","Fgf1",0.00982529059551756
"HFDvsSD","aggSC","Overlap_MS","richR_GO","tissue development","Ppl",0.00982529059551756
"HFDvsSD","aggSC","Overlap_MS","richR_GO","tissue development","Rgcc",0.00982529059551756
"HFDvsSD","aggSC","Overlap_MS","richR_GO","tissue development","S100b",0.00982529059551756
"HFDvsSD","aggSC","Overlap_MS","richR_GO","tissue development","Sema7a",0.00982529059551756
"HFDvsSD","aggSC","Overlap_MS","richR_GO","tissue development","Txnip",0.00982529059551756
"HFDvsSD","aggSC","Overlap_MS","richR_GO","neuron differentiation","Cav1",0.0104662522202354
"HFDvsSD","aggSC","Overlap_MS","richR_GO","neuron differentiation","Inpp5f",0.0104662522202354
"HFDvsSD","aggSC","Overlap_MS","richR_GO","neuron differentiation","Mbp",0.0104662522202354
"HFDvsSD","aggSC","Overlap_MS","richR_GO","neuron differentiation","Nbl1",0.0104662522202354
"HFDvsSD","aggSC","Overlap_MS","richR_GO","neuron differentiation","S100b",0.0104662522202354
"HFDvsSD","aggSC","Overlap_MS","richR_GO","neuron differentiation","Sdk2",0.0104662522202354
"HFDvsSD","aggSC","Overlap_MS","richR_GO","neuron differentiation","Sema7a",0.0104662522202354
"HFDvsSD","aggSC","Overlap_MS","richR_GO","positive regulation of signal transduction","Cav1",0.0105024746065347
"HFDvsSD","aggSC","Overlap_MS","richR_GO","positive regulation of signal transduction","Chp2",0.0105024746065347
"HFDvsSD","aggSC","Overlap_MS","richR_GO","positive regulation of signal transduction","Col1a1",0.0105024746065347
"HFDvsSD","aggSC","Overlap_MS","richR_GO","positive regulation of signal transduction","Fgf1",0.0105024746065347
"HFDvsSD","aggSC","Overlap_MS","richR_GO","positive regulation of signal transduction","S100b",0.0105024746065347
"HFDvsSD","aggSC","Overlap_MS","richR_GO","positive regulation of signal transduction","Scube1",0.0105024746065347
"HFDvsSD","aggSC","Overlap_MS","richR_GO","positive regulation of signal transduction","Sema7a",0.0105024746065347
"HFDvsSD","aggSC","Overlap_MS","richR_GO","biological regulation","Cav1",0.0105024746065347
"HFDvsSD","aggSC","Overlap_MS","richR_GO","biological regulation","Chp2",0.0105024746065347
"HFDvsSD","aggSC","Overlap_MS","richR_GO","biological regulation","Chst2",0.0105024746065347
"HFDvsSD","aggSC","Overlap_MS","richR_GO","biological regulation","Col1a1",0.0105024746065347
"HFDvsSD","aggSC","Overlap_MS","richR_GO","biological regulation","Fgf1",0.0105024746065347
"HFDvsSD","aggSC","Overlap_MS","richR_GO","biological regulation","Fxyd3",0.0105024746065347
"HFDvsSD","aggSC","Overlap_MS","richR_GO","biological regulation","Igfbp7",0.0105024746065347
"HFDvsSD","aggSC","Overlap_MS","richR_GO","biological regulation","Inpp5f",0.0105024746065347
"HFDvsSD","aggSC","Overlap_MS","richR_GO","biological regulation","Kcna2",0.0105024746065347
"HFDvsSD","aggSC","Overlap_MS","richR_GO","biological regulation","Mbp",0.0105024746065347
"HFDvsSD","aggSC","Overlap_MS","richR_GO","biological regulation","Nbl1",0.0105024746065347
"HFDvsSD","aggSC","Overlap_MS","richR_GO","biological regulation","Ppl",0.0105024746065347
"HFDvsSD","aggSC","Overlap_MS","richR_GO","biological regulation","Rgcc",0.0105024746065347
"HFDvsSD","aggSC","Overlap_MS","richR_GO","biological regulation","S100b",0.0105024746065347
"HFDvsSD","aggSC","Overlap_MS","richR_GO","biological regulation","Scube1",0.0105024746065347
"HFDvsSD","aggSC","Overlap_MS","richR_GO","biological regulation","Sdc3",0.0105024746065347
"HFDvsSD","aggSC","Overlap_MS","richR_GO","biological regulation","Sema7a",0.0105024746065347
"HFDvsSD","aggSC","Overlap_MS","richR_GO","biological regulation","Slc7a2",0.0105024746065347
"HFDvsSD","aggSC","Overlap_MS","richR_GO","biological regulation","Txnip",0.0105024746065347
"HFDvsSD","aggSC","Overlap_MS","richR_GO","cellular response to growth factor stimulus","Cav1",0.0105024746065347
"HFDvsSD","aggSC","Overlap_MS","richR_GO","cellular response to growth factor stimulus","Col1a1",0.0105024746065347
"HFDvsSD","aggSC","Overlap_MS","richR_GO","cellular response to growth factor stimulus","Fgf1",0.0105024746065347
"HFDvsSD","aggSC","Overlap_MS","richR_GO","cellular response to growth factor stimulus","Nbl1",0.0105024746065347
"HFDvsSD","aggSC","Overlap_MS","richR_GO","cellular response to growth factor stimulus","Rgcc",0.0105024746065347
"HFDvsSD","aggSC","Overlap_MS","richR_GO","regulation of immune system process","Cav1",0.0114539115680237
"HFDvsSD","aggSC","Overlap_MS","richR_GO","regulation of immune system process","Chst2",0.0114539115680237
"HFDvsSD","aggSC","Overlap_MS","richR_GO","regulation of immune system process","Nbl1",0.0114539115680237
"HFDvsSD","aggSC","Overlap_MS","richR_GO","regulation of immune system process","Ppl",0.0114539115680237
"HFDvsSD","aggSC","Overlap_MS","richR_GO","regulation of immune system process","Rgcc",0.0114539115680237
"HFDvsSD","aggSC","Overlap_MS","richR_GO","regulation of immune system process","Sema7a",0.0114539115680237
"HFDvsSD","aggSC","Overlap_MS","richR_GO","regulation of immune system process","Slc7a2",0.0114539115680237
"HFDvsSD","aggSC","Overlap_MS","richR_GO","response to growth factor","Cav1",0.0114539115680237
"HFDvsSD","aggSC","Overlap_MS","richR_GO","response to growth factor","Col1a1",0.0114539115680237
"HFDvsSD","aggSC","Overlap_MS","richR_GO","response to growth factor","Fgf1",0.0114539115680237
"HFDvsSD","aggSC","Overlap_MS","richR_GO","response to growth factor","Nbl1",0.0114539115680237
"HFDvsSD","aggSC","Overlap_MS","richR_GO","response to growth factor","Rgcc",0.0114539115680237
"HFDvsSD","aggSC","Overlap_MS","richR_GO","response to oxygen levels","Cav1",0.0114539115680237
"HFDvsSD","aggSC","Overlap_MS","richR_GO","response to oxygen levels","Col1a1",0.0114539115680237
"HFDvsSD","aggSC","Overlap_MS","richR_GO","response to oxygen levels","Rgcc",0.0114539115680237
"HFDvsSD","aggSC","Overlap_MS","richR_GO","response to oxygen levels","S100b",0.0114539115680237
"HFDvsSD","aggSC","Overlap_MS","richR_GO","generation of neurons","Cav1",0.0114539115680237
"HFDvsSD","aggSC","Overlap_MS","richR_GO","generation of neurons","Inpp5f",0.0114539115680237
"HFDvsSD","aggSC","Overlap_MS","richR_GO","generation of neurons","Mbp",0.0114539115680237
"HFDvsSD","aggSC","Overlap_MS","richR_GO","generation of neurons","Nbl1",0.0114539115680237
"HFDvsSD","aggSC","Overlap_MS","richR_GO","generation of neurons","S100b",0.0114539115680237
"HFDvsSD","aggSC","Overlap_MS","richR_GO","generation of neurons","Sdk2",0.0114539115680237
"HFDvsSD","aggSC","Overlap_MS","richR_GO","generation of neurons","Sema7a",0.0114539115680237
