"category","term","number_of_genes","number_of_genes_in_background","ncbiTaxonId","inputGenes","preferredNames","p_value","fdr","description"
"Process","GO:0048583",62,4029,10090,"10090.ENSMUSP00000001547,10090.ENSMUSP00000002275,10090.ENSMUSP00000002979,10090.ENSMUSP00000003645,10090.ENSMUSP00000005532,10090.ENSMUSP00000009143,10090.ENSMUSP00000009435,10090.ENSMUSP00000020234,10090.ENSMUSP00000020308,10090.ENSMUSP00000021271,10090.ENSMUSP00000021950,10090.ENSMUSP00000022176,10090.ENSMUSP00000025254,10090.ENSMUSP00000025522,10090.ENSMUSP00000025618,10090.ENSMUSP00000026142,10090.ENSMUSP00000028166,10090.ENSMUSP00000028499,10090.ENSMUSP00000028854,10090.ENSMUSP00000031224,10090.ENSMUSP00000032322,10090.ENSMUSP00000032492,10090.ENSMUSP00000033036,10090.ENSMUSP00000034713,10090.ENSMUSP00000034910,10090.ENSMUSP00000035078,10090.ENSMUSP00000036330,10090.ENSMUSP00000037055,10090.ENSMUSP00000040230,10090.ENSMUSP00000042271,10090.ENSMUSP00000044004,10090.ENSMUSP00000055747,10090.ENSMUSP00000060026,10090.ENSMUSP00000066857,10090.ENSMUSP00000069024,10090.ENSMUSP00000078741,10090.ENSMUSP00000078945,10090.ENSMUSP00000080128,10090.ENSMUSP00000084039,10090.ENSMUSP00000087643,10090.ENSMUSP00000088833,10090.ENSMUSP00000091429,10090.ENSMUSP00000100902,10090.ENSMUSP00000104342,10090.ENSMUSP00000105663,10090.ENSMUSP00000105751,10090.ENSMUSP00000107210,10090.ENSMUSP00000107729,10090.ENSMUSP00000109635,10090.ENSMUSP00000114843,10090.ENSMUSP00000117392,10090.ENSMUSP00000117496,10090.ENSMUSP00000119065,10090.ENSMUSP00000119729,10090.ENSMUSP00000119827,10090.ENSMUSP00000120967,10090.ENSMUSP00000129584,10090.ENSMUSP00000134263,10090.ENSMUSP00000134759,10090.ENSMUSP00000142109,10090.ENSMUSP00000143677,10090.ENSMUSP00000147656","Col1a1,Vrk3,Lamb1,Ercc1,Nid1,Bmp7,Pttg1ip,Timp3,Ddit4,Per1,Dbn1,Hmgcr,Lims2,Pdgfrb,Pcsk5,Maged1,Nr4a2,Itgav,Mal,Tgfbr3,Lrp6,Cd9,Dkk3,Ldlr,Mlip,Lrrfip2,Adamts20,Trim41,Sostdc1,Spag9,Lrp1,Nod1,Selenon,Slit3,Sema5a,Notch2,Htt,Nphp4,Bicd1,Sema3g,Prnp,Rnf213,Cnot2,Pmp22,Ptk2,Homer3,Afap1l2,Itga6,Itsn1,Syvn1,Zdhhc3,Mef2a,Srsf6,Sox13,Apod,Ucp2,Bcar1,Slit2,Traf7,Dag1,Camk2d,Ptpre",1.44e-05,0.0023,"Regulation of response to stimulus"
"Process","GO:0032501",102,7908,10090,"10090.ENSMUSP00000001547,10090.ENSMUSP00000002360,10090.ENSMUSP00000002979,10090.ENSMUSP00000003645,10090.ENSMUSP00000005532,10090.ENSMUSP00000009143,10090.ENSMUSP00000012259,10090.ENSMUSP00000018737,10090.ENSMUSP00000019231,10090.ENSMUSP00000020308,10090.ENSMUSP00000021271,10090.ENSMUSP00000021822,10090.ENSMUSP00000021950,10090.ENSMUSP00000022078,10090.ENSMUSP00000022176,10090.ENSMUSP00000022369,10090.ENSMUSP00000022881,10090.ENSMUSP00000024880,10090.ENSMUSP00000025241,10090.ENSMUSP00000025522,10090.ENSMUSP00000025618,10090.ENSMUSP00000026142,10090.ENSMUSP00000027830,10090.ENSMUSP00000028062,10090.ENSMUSP00000028166,10090.ENSMUSP00000028280,10090.ENSMUSP00000028341,10090.ENSMUSP00000028499,10090.ENSMUSP00000028854,10090.ENSMUSP00000029719,10090.ENSMUSP00000029848,10090.ENSMUSP00000030110,10090.ENSMUSP00000030408,10090.ENSMUSP00000031224,10090.ENSMUSP00000031445,10090.ENSMUSP00000031668,10090.ENSMUSP00000032093,10090.ENSMUSP00000032322,10090.ENSMUSP00000032492,10090.ENSMUSP00000033036,10090.ENSMUSP00000033898,10090.ENSMUSP00000033899,10090.ENSMUSP00000034227,10090.ENSMUSP00000034713,10090.ENSMUSP00000038063,10090.ENSMUSP00000039657,10090.ENSMUSP00000040230,10090.ENSMUSP00000043401,10090.ENSMUSP00000043597,10090.ENSMUSP00000044004,10090.ENSMUSP00000046185,10090.ENSMUSP00000047119,10090.ENSMUSP00000052872,10090.ENSMUSP00000052912,10090.ENSMUSP00000055178,10090.ENSMUSP00000055225,10090.ENSMUSP00000056080,10090.ENSMUSP00000060026,10090.ENSMUSP00000063054,10090.ENSMUSP00000064755,10090.ENSMUSP00000066701,10090.ENSMUSP00000066857,10090.ENSMUSP00000067241,10090.ENSMUSP00000069024,10090.ENSMUSP00000070560,10090.ENSMUSP00000073124,10090.ENSMUSP00000078741,10090.ENSMUSP00000078945,10090.ENSMUSP00000080128,10090.ENSMUSP00000081946,10090.ENSMUSP00000084043,10090.ENSMUSP00000087643,10090.ENSMUSP00000088089,10090.ENSMUSP00000088833,10090.ENSMUSP00000091429,10090.ENSMUSP00000092148,10090.ENSMUSP00000095223,10090.ENSMUSP00000096712,10090.ENSMUSP00000099162,10090.ENSMUSP00000100902,10090.ENSMUSP00000102095,10090.ENSMUSP00000104342,10090.ENSMUSP00000105486,10090.ENSMUSP00000105663,10090.ENSMUSP00000106188,10090.ENSMUSP00000107729,10090.ENSMUSP00000114015,10090.ENSMUSP00000114843,10090.ENSMUSP00000117496,10090.ENSMUSP00000119729,10090.ENSMUSP00000119827,10090.ENSMUSP00000120967,10090.ENSMUSP00000121358,10090.ENSMUSP00000128941,10090.ENSMUSP00000134263,10090.ENSMUSP00000135040,10090.ENSMUSP00000140596,10090.ENSMUSP00000142109,10090.ENSMUSP00000143677,10090.ENSMUSP00000149803,10090.ENSMUSP00000151227,10090.ENSMUSP00000155225","Col1a1,Angptl4,Lamb1,Ercc1,Nid1,Bmp7,Med15,Sparc,Atp6ap1,Ddit4,Per1,Ogn,Dbn1,Rhobtb3,Hmgcr,Vcl,Retreg1,Vit,Ercc3,Pdgfrb,Pcsk5,Maged1,Slamf9,Vim,Nr4a2,Col5a1,Anapc2,Itgav,Mal,Dclk2,Col24a1,Zdhhc21,Mfsd2a,Tgfbr3,Aacs,Col1a2,Prickle2,Lrp6,Cd9,Dkk3,Col4a1,Col4a2,Pllp,Ldlr,Dhcr24,Atp1a1,Sostdc1,Ppip5k2,Fa2h,Lrp1,Mbp,Gnl3,Fasn,Pdia6,Vstm4,Kcna1,Gldn,Selenon,Rab33b,Phgdh,Mpz,Slit3,Nav1,Sema5a,Tll1,Plec,Notch2,Htt,Nphp4,Ubp1,Spp1,Sema3g,Cttnbp2,Prnp,Rnf213,Nfasc,Ecscr,Itga7,Limk2,Cnot2,Mast2,Pmp22,Eml1,Ptk2,Lyst,Itga6,Fam107a,Syvn1,Mef2a,Sox13,Apod,Ucp2,Ide,Enpp2,Slit2,Tppp3,Fat1,Dag1,Camk2d,Cryab,Arid5b,Nr4a1",1.48e-05,0.0024,"Multicellular organismal process"
"Process","GO:0030029",18,611,10090,"10090.ENSMUSP00000018561,10090.ENSMUSP00000021950,10090.ENSMUSP00000022078,10090.ENSMUSP00000025522,10090.ENSMUSP00000052020,10090.ENSMUSP00000055122,10090.ENSMUSP00000065571,10090.ENSMUSP00000071914,10090.ENSMUSP00000073124,10090.ENSMUSP00000096973,10090.ENSMUSP00000099162,10090.ENSMUSP00000102647,10090.ENSMUSP00000104342,10090.ENSMUSP00000114015,10090.ENSMUSP00000117496,10090.ENSMUSP00000129584,10090.ENSMUSP00000140596,10090.ENSMUSP00000143677","Myo1b,Dbn1,Rhobtb3,Pdgfrb,Flnb,Epb41l2,Rtkn,Mprip,Plec,Gas2l3,Limk2,Arhgef17,Pmp22,Fam107a,Mef2a,Bcar1,Fat1,Camk2d",1.85e-05,0.0029,"Actin filament-based process"
"Process","GO:0007417",25,1067,10090,"10090.ENSMUSP00000002979,10090.ENSMUSP00000009143,10090.ENSMUSP00000020308,10090.ENSMUSP00000024880,10090.ENSMUSP00000028062,10090.ENSMUSP00000028166,10090.ENSMUSP00000028854,10090.ENSMUSP00000029719,10090.ENSMUSP00000030408,10090.ENSMUSP00000032322,10090.ENSMUSP00000033898,10090.ENSMUSP00000043597,10090.ENSMUSP00000044004,10090.ENSMUSP00000055225,10090.ENSMUSP00000064755,10090.ENSMUSP00000069024,10090.ENSMUSP00000078741,10090.ENSMUSP00000078945,10090.ENSMUSP00000088089,10090.ENSMUSP00000092148,10090.ENSMUSP00000105486,10090.ENSMUSP00000105663,10090.ENSMUSP00000119729,10090.ENSMUSP00000119827,10090.ENSMUSP00000134263","Lamb1,Bmp7,Ddit4,Vit,Vim,Nr4a2,Mal,Dclk2,Mfsd2a,Lrp6,Col4a1,Fa2h,Lrp1,Kcna1,Phgdh,Sema5a,Notch2,Htt,Cttnbp2,Nfasc,Eml1,Ptk2,Sox13,Apod,Slit2",2.02e-05,0.0031,"Central nervous system development"
"Process","GO:0030036",17,555,10090,"10090.ENSMUSP00000018561,10090.ENSMUSP00000021950,10090.ENSMUSP00000022078,10090.ENSMUSP00000025522,10090.ENSMUSP00000052020,10090.ENSMUSP00000055122,10090.ENSMUSP00000065571,10090.ENSMUSP00000071914,10090.ENSMUSP00000073124,10090.ENSMUSP00000096973,10090.ENSMUSP00000099162,10090.ENSMUSP00000102647,10090.ENSMUSP00000104342,10090.ENSMUSP00000114015,10090.ENSMUSP00000117496,10090.ENSMUSP00000129584,10090.ENSMUSP00000140596","Myo1b,Dbn1,Rhobtb3,Pdgfrb,Flnb,Epb41l2,Rtkn,Mprip,Plec,Gas2l3,Limk2,Arhgef17,Pmp22,Fam107a,Mef2a,Bcar1,Fat1",1.98e-05,0.0031,"Actin cytoskeleton organization"
"Process","GO:0120036",27,1210,10090,"10090.ENSMUSP00000000619,10090.ENSMUSP00000002979,10090.ENSMUSP00000009143,10090.ENSMUSP00000021950,10090.ENSMUSP00000022369,10090.ENSMUSP00000025522,10090.ENSMUSP00000028062,10090.ENSMUSP00000028166,10090.ENSMUSP00000028755,10090.ENSMUSP00000032093,10090.ENSMUSP00000044004,10090.ENSMUSP00000048234,10090.ENSMUSP00000056080,10090.ENSMUSP00000064755,10090.ENSMUSP00000066857,10090.ENSMUSP00000069024,10090.ENSMUSP00000087643,10090.ENSMUSP00000088833,10090.ENSMUSP00000092148,10090.ENSMUSP00000104342,10090.ENSMUSP00000105663,10090.ENSMUSP00000107729,10090.ENSMUSP00000117496,10090.ENSMUSP00000119827,10090.ENSMUSP00000126515,10090.ENSMUSP00000134263,10090.ENSMUSP00000142109","Clcn4,Lamb1,Bmp7,Dbn1,Vcl,Pdgfrb,Vim,Nr4a2,Ehd4,Prickle2,Lrp1,Ick,Gldn,Phgdh,Slit3,Sema5a,Sema3g,Prnp,Nfasc,Pmp22,Ptk2,Itga6,Mef2a,Apod,Cfap100,Slit2,Dag1",2.13e-05,0.0032,"Plasma membrane bounded cell projection organization"
"Process","GO:0010648",30,1427,10090,"10090.ENSMUSP00000002275,10090.ENSMUSP00000009143,10090.ENSMUSP00000009435,10090.ENSMUSP00000020234,10090.ENSMUSP00000020308,10090.ENSMUSP00000021271,10090.ENSMUSP00000022176,10090.ENSMUSP00000028166,10090.ENSMUSP00000028499,10090.ENSMUSP00000031224,10090.ENSMUSP00000032322,10090.ENSMUSP00000033036,10090.ENSMUSP00000040230,10090.ENSMUSP00000044004,10090.ENSMUSP00000066857,10090.ENSMUSP00000078945,10090.ENSMUSP00000080128,10090.ENSMUSP00000084039,10090.ENSMUSP00000088833,10090.ENSMUSP00000091429,10090.ENSMUSP00000100902,10090.ENSMUSP00000105751,10090.ENSMUSP00000107729,10090.ENSMUSP00000114843,10090.ENSMUSP00000119729,10090.ENSMUSP00000119827,10090.ENSMUSP00000120967,10090.ENSMUSP00000134263,10090.ENSMUSP00000142109,10090.ENSMUSP00000147656","Vrk3,Bmp7,Pttg1ip,Timp3,Ddit4,Per1,Hmgcr,Nr4a2,Itgav,Tgfbr3,Lrp6,Dkk3,Sostdc1,Lrp1,Slit3,Htt,Nphp4,Bicd1,Prnp,Rnf213,Cnot2,Homer3,Itga6,Syvn1,Sox13,Apod,Ucp2,Slit2,Dag1,Ptpre",2.16e-05,0.0033,"Negative regulation of cell communication"
"Process","GO:0019220",31,1505,10090,"10090.ENSMUSP00000002275,10090.ENSMUSP00000009143,10090.ENSMUSP00000018795,10090.ENSMUSP00000020308,10090.ENSMUSP00000022176,10090.ENSMUSP00000025522,10090.ENSMUSP00000026142,10090.ENSMUSP00000028755,10090.ENSMUSP00000030408,10090.ENSMUSP00000031058,10090.ENSMUSP00000032322,10090.ENSMUSP00000034713,10090.ENSMUSP00000042271,10090.ENSMUSP00000044004,10090.ENSMUSP00000069432,10090.ENSMUSP00000071914,10090.ENSMUSP00000073124,10090.ENSMUSP00000078945,10090.ENSMUSP00000088833,10090.ENSMUSP00000097908,10090.ENSMUSP00000099162,10090.ENSMUSP00000104342,10090.ENSMUSP00000105663,10090.ENSMUSP00000107210,10090.ENSMUSP00000107729,10090.ENSMUSP00000109635,10090.ENSMUSP00000127487,10090.ENSMUSP00000128941,10090.ENSMUSP00000134263,10090.ENSMUSP00000142109,10090.ENSMUSP00000155515","Vrk3,Bmp7,Tada2a,Ddit4,Hmgcr,Pdgfrb,Maged1,Ehd4,Mfsd2a,Mapre3,Lrp6,Ldlr,Spag9,Lrp1,Gcn1,Mprip,Plec,Htt,Prnp,Nsmf,Limk2,Pmp22,Ptk2,Afap1l2,Itga6,Itsn1,Tnxb,Enpp2,Slit2,Dag1,Ppp1r16a",2.27e-05,0.0034,"Regulation of phosphate metabolic process"
"Process","GO:2001046",4,15,10090,"10090.ENSMUSP00000002979,10090.ENSMUSP00000005532,10090.ENSMUSP00000025254,10090.ENSMUSP00000025618","Lamb1,Nid1,Lims2,Pcsk5",2.29e-05,0.0034,"Positive regulation of integrin-mediated signaling pathway"
"Process","GO:0042063",12,293,10090,"10090.ENSMUSP00000002979,10090.ENSMUSP00000028062,10090.ENSMUSP00000028854,10090.ENSMUSP00000032322,10090.ENSMUSP00000032492,10090.ENSMUSP00000043597,10090.ENSMUSP00000044004,10090.ENSMUSP00000064755,10090.ENSMUSP00000073124,10090.ENSMUSP00000104342,10090.ENSMUSP00000119729,10090.ENSMUSP00000142109","Lamb1,Vim,Mal,Lrp6,Cd9,Fa2h,Lrp1,Phgdh,Plec,Pmp22,Sox13,Dag1",2.4e-05,0.0035,"Gliogenesis"
"Process","GO:0003279",8,122,10090,"10090.ENSMUSP00000009143,10090.ENSMUSP00000025618,10090.ENSMUSP00000031224,10090.ENSMUSP00000032322,10090.ENSMUSP00000044004,10090.ENSMUSP00000066857,10090.ENSMUSP00000078741,10090.ENSMUSP00000134263","Bmp7,Pcsk5,Tgfbr3,Lrp6,Lrp1,Slit3,Notch2,Slit2",2.52e-05,0.0036,"Cardiac septum development"
"Process","GO:0022604",13,346,10090,"10090.ENSMUSP00000018737,10090.ENSMUSP00000021950,10090.ENSMUSP00000022078,10090.ENSMUSP00000025254,10090.ENSMUSP00000028341,10090.ENSMUSP00000030408,10090.ENSMUSP00000042271,10090.ENSMUSP00000044693,10090.ENSMUSP00000055122,10090.ENSMUSP00000096712,10090.ENSMUSP00000105663,10090.ENSMUSP00000128941,10090.ENSMUSP00000129584","Sparc,Dbn1,Rhobtb3,Lims2,Anapc2,Mfsd2a,Spag9,Palmd,Epb41l2,Itga7,Ptk2,Enpp2,Bcar1",2.62e-05,0.0037,"Regulation of cell morphogenesis"
"Process","GO:0008203",8,126,10090,"10090.ENSMUSP00000022176,10090.ENSMUSP00000022977,10090.ENSMUSP00000034713,10090.ENSMUSP00000038063,10090.ENSMUSP00000044004,10090.ENSMUSP00000057354,10090.ENSMUSP00000104342,10090.ENSMUSP00000153064","Hmgcr,Sqle,Ldlr,Dhcr24,Lrp1,Sc5d,Pmp22,Hmgcs1",3.14e-05,0.0044,"Cholesterol metabolic process"
"Process","GO:0009991",17,577,10090,"10090.ENSMUSP00000001547,10090.ENSMUSP00000002360,10090.ENSMUSP00000003645,10090.ENSMUSP00000009143,10090.ENSMUSP00000023203,10090.ENSMUSP00000028166,10090.ENSMUSP00000030408,10090.ENSMUSP00000031445,10090.ENSMUSP00000032322,10090.ENSMUSP00000034713,10090.ENSMUSP00000036410,10090.ENSMUSP00000069432,10090.ENSMUSP00000073124,10090.ENSMUSP00000084043,10090.ENSMUSP00000107729,10090.ENSMUSP00000114015,10090.ENSMUSP00000120967","Col1a1,Angptl4,Ercc1,Bmp7,Gpt,Nr4a2,Mfsd2a,Aacs,Lrp6,Ldlr,Prkab2,Gcn1,Plec,Spp1,Itga6,Fam107a,Ucp2",3.18e-05,0.0044,"Response to extracellular stimulus"
"Process","GO:0044087",24,1031,10090,"10090.ENSMUSP00000003645,10090.ENSMUSP00000009143,10090.ENSMUSP00000018851,10090.ENSMUSP00000021950,10090.ENSMUSP00000022369,10090.ENSMUSP00000025618,10090.ENSMUSP00000031058,10090.ENSMUSP00000036962,10090.ENSMUSP00000044004,10090.ENSMUSP00000078945,10090.ENSMUSP00000080128,10090.ENSMUSP00000092228,10090.ENSMUSP00000099162,10090.ENSMUSP00000100902,10090.ENSMUSP00000104864,10090.ENSMUSP00000105663,10090.ENSMUSP00000114015,10090.ENSMUSP00000119827,10090.ENSMUSP00000128353,10090.ENSMUSP00000128941,10090.ENSMUSP00000134263,10090.ENSMUSP00000135040,10090.ENSMUSP00000142109,10090.ENSMUSP00000149803","Ercc1,Bmp7,Dync1h1,Dbn1,Vcl,Pcsk5,Mapre3,Clstn1,Lrp1,Htt,Nphp4,Plekhg2,Limk2,Cnot2,Snx18,Ptk2,Fam107a,Apod,G3bp2,Enpp2,Slit2,Tppp3,Dag1,Cryab",3.31e-05,0.0045,"Regulation of cellular component biogenesis"
"Process","GO:0010812",6,62,10090,"10090.ENSMUSP00000001547,10090.ENSMUSP00000044004,10090.ENSMUSP00000114015,10090.ENSMUSP00000119827,10090.ENSMUSP00000128941,10090.ENSMUSP00000129584","Col1a1,Lrp1,Fam107a,Apod,Enpp2,Bcar1",3.55e-05,0.0048,"Negative regulation of cell-substrate adhesion"
"Process","GO:0021782",8,129,10090,"10090.ENSMUSP00000028062,10090.ENSMUSP00000028854,10090.ENSMUSP00000043597,10090.ENSMUSP00000044004,10090.ENSMUSP00000064755,10090.ENSMUSP00000073124,10090.ENSMUSP00000104342,10090.ENSMUSP00000142109","Vim,Mal,Fa2h,Lrp1,Phgdh,Plec,Pmp22,Dag1",3.68e-05,0.0049,"Glial cell development"
"Process","GO:0090257",11,263,10090,"10090.ENSMUSP00000021950,10090.ENSMUSP00000030110,10090.ENSMUSP00000034910,10090.ENSMUSP00000039657,10090.ENSMUSP00000055225,10090.ENSMUSP00000060026,10090.ENSMUSP00000105663,10090.ENSMUSP00000117496,10090.ENSMUSP00000142109,10090.ENSMUSP00000143677,10090.ENSMUSP00000155225","Dbn1,Zdhhc21,Mlip,Atp1a1,Kcna1,Selenon,Ptk2,Mef2a,Dag1,Camk2d,Nr4a1",4.38e-05,0.0058,"Regulation of muscle system process"
"Process","GO:0051893",6,65,10090,"10090.ENSMUSP00000022369,10090.ENSMUSP00000044004,10090.ENSMUSP00000105663,10090.ENSMUSP00000114015,10090.ENSMUSP00000119827,10090.ENSMUSP00000128941","Vcl,Lrp1,Ptk2,Fam107a,Apod,Enpp2",4.54e-05,0.006,"Regulation of focal adhesion assembly"
"Process","GO:0061061",16,535,10090,"10090.ENSMUSP00000002275,10090.ENSMUSP00000025522,10090.ENSMUSP00000031224,10090.ENSMUSP00000032322,10090.ENSMUSP00000032492,10090.ENSMUSP00000042271,10090.ENSMUSP00000052020,10090.ENSMUSP00000060026,10090.ENSMUSP00000073124,10090.ENSMUSP00000104342,10090.ENSMUSP00000117496,10090.ENSMUSP00000142109,10090.ENSMUSP00000143677,10090.ENSMUSP00000149803,10090.ENSMUSP00000151227,10090.ENSMUSP00000155225","Vrk3,Pdgfrb,Tgfbr3,Lrp6,Cd9,Spag9,Flnb,Selenon,Plec,Pmp22,Mef2a,Dag1,Camk2d,Cryab,Arid5b,Nr4a1",4.6e-05,0.006,"Muscle structure development"
"Process","GO:0050793",46,2777,10090,"10090.ENSMUSP00000001547,10090.ENSMUSP00000002979,10090.ENSMUSP00000005532,10090.ENSMUSP00000009143,10090.ENSMUSP00000018737,10090.ENSMUSP00000018795,10090.ENSMUSP00000021950,10090.ENSMUSP00000022078,10090.ENSMUSP00000022176,10090.ENSMUSP00000022369,10090.ENSMUSP00000025254,10090.ENSMUSP00000026142,10090.ENSMUSP00000028062,10090.ENSMUSP00000028280,10090.ENSMUSP00000028341,10090.ENSMUSP00000028499,10090.ENSMUSP00000030110,10090.ENSMUSP00000030408,10090.ENSMUSP00000031224,10090.ENSMUSP00000032322,10090.ENSMUSP00000033899,10090.ENSMUSP00000034713,10090.ENSMUSP00000036330,10090.ENSMUSP00000036962,10090.ENSMUSP00000040230,10090.ENSMUSP00000042271,10090.ENSMUSP00000044004,10090.ENSMUSP00000044693,10090.ENSMUSP00000046185,10090.ENSMUSP00000055122,10090.ENSMUSP00000069024,10090.ENSMUSP00000078741,10090.ENSMUSP00000087643,10090.ENSMUSP00000095223,10090.ENSMUSP00000096712,10090.ENSMUSP00000097908,10090.ENSMUSP00000100902,10090.ENSMUSP00000105663,10090.ENSMUSP00000109635,10090.ENSMUSP00000111222,10090.ENSMUSP00000119065,10090.ENSMUSP00000119729,10090.ENSMUSP00000128941,10090.ENSMUSP00000129584,10090.ENSMUSP00000134263,10090.ENSMUSP00000142109","Col1a1,Lamb1,Nid1,Bmp7,Sparc,Tada2a,Dbn1,Rhobtb3,Hmgcr,Vcl,Lims2,Maged1,Vim,Col5a1,Anapc2,Itgav,Zdhhc21,Mfsd2a,Tgfbr3,Lrp6,Col4a2,Ldlr,Adamts20,Clstn1,Sostdc1,Spag9,Lrp1,Palmd,Mbp,Epb41l2,Sema5a,Notch2,Sema3g,Ecscr,Itga7,Nsmf,Cnot2,Ptk2,Itsn1,Yeats2,Srsf6,Sox13,Enpp2,Bcar1,Slit2,Dag1",4.83e-05,0.0062,"Regulation of developmental process"
"Process","GO:0031345",10,221,10090,"10090.ENSMUSP00000028062,10090.ENSMUSP00000044004,10090.ENSMUSP00000046185,10090.ENSMUSP00000069024,10090.ENSMUSP00000087643,10090.ENSMUSP00000088833,10090.ENSMUSP00000099162,10090.ENSMUSP00000104342,10090.ENSMUSP00000105663,10090.ENSMUSP00000134263","Vim,Lrp1,Mbp,Sema5a,Sema3g,Prnp,Limk2,Pmp22,Ptk2,Slit2",5.22e-05,0.0066,"Negative regulation of cell projection organization"
"Process","GO:1902742",5,40,10090,"10090.ENSMUSP00000009143,10090.ENSMUSP00000031224,10090.ENSMUSP00000066857,10090.ENSMUSP00000134263,10090.ENSMUSP00000149803","Bmp7,Tgfbr3,Slit3,Slit2,Cryab",5.32e-05,0.0066,"Apoptotic process involved in development"
"Process","GO:0001952",8,137,10090,"10090.ENSMUSP00000022369,10090.ENSMUSP00000025618,10090.ENSMUSP00000044004,10090.ENSMUSP00000105663,10090.ENSMUSP00000114015,10090.ENSMUSP00000119827,10090.ENSMUSP00000128941,10090.ENSMUSP00000142109","Vcl,Pcsk5,Lrp1,Ptk2,Fam107a,Apod,Enpp2,Dag1",5.51e-05,0.0068,"Regulation of cell-matrix adhesion"
"Process","GO:0032963",6,69,10090,"10090.ENSMUSP00000001547,10090.ENSMUSP00000022881,10090.ENSMUSP00000028280,10090.ENSMUSP00000031224,10090.ENSMUSP00000031668,10090.ENSMUSP00000127487","Col1a1,Retreg1,Col5a1,Tgfbr3,Col1a2,Tnxb",6.2e-05,0.0076,"Collagen metabolic process"
"Process","GO:0007162",12,325,10090,"10090.ENSMUSP00000001547,10090.ENSMUSP00000002979,10090.ENSMUSP00000032492,10090.ENSMUSP00000044004,10090.ENSMUSP00000046185,10090.ENSMUSP00000069024,10090.ENSMUSP00000088833,10090.ENSMUSP00000105663,10090.ENSMUSP00000114015,10090.ENSMUSP00000119827,10090.ENSMUSP00000128941,10090.ENSMUSP00000129584","Col1a1,Lamb1,Cd9,Lrp1,Mbp,Sema5a,Prnp,Ptk2,Fam107a,Apod,Enpp2,Bcar1",6.31e-05,0.0077,"Negative regulation of cell adhesion"
"Process","GO:0010001",10,227,10090,"10090.ENSMUSP00000028062,10090.ENSMUSP00000028854,10090.ENSMUSP00000032322,10090.ENSMUSP00000043597,10090.ENSMUSP00000044004,10090.ENSMUSP00000064755,10090.ENSMUSP00000073124,10090.ENSMUSP00000104342,10090.ENSMUSP00000119729,10090.ENSMUSP00000142109","Vim,Mal,Lrp6,Fa2h,Lrp1,Phgdh,Plec,Pmp22,Sox13,Dag1",6.47e-05,0.0078,"Glial cell differentiation"
"Process","GO:0050770",9,182,10090,"10090.ENSMUSP00000021950,10090.ENSMUSP00000028062,10090.ENSMUSP00000028341,10090.ENSMUSP00000044004,10090.ENSMUSP00000046185,10090.ENSMUSP00000069024,10090.ENSMUSP00000087643,10090.ENSMUSP00000105663,10090.ENSMUSP00000134263","Dbn1,Vim,Anapc2,Lrp1,Mbp,Sema5a,Sema3g,Ptk2,Slit2",6.48e-05,0.0078,"Regulation of axonogenesis"
"Process","GO:1901653",12,326,10090,"10090.ENSMUSP00000023203,10090.ENSMUSP00000028062,10090.ENSMUSP00000028166,10090.ENSMUSP00000037055,10090.ENSMUSP00000044004,10090.ENSMUSP00000055747,10090.ENSMUSP00000088833,10090.ENSMUSP00000105663,10090.ENSMUSP00000120967,10090.ENSMUSP00000125857,10090.ENSMUSP00000129584,10090.ENSMUSP00000155225","Gpt,Vim,Nr4a2,Trim41,Lrp1,Nod1,Prnp,Ptk2,Ucp2,Cpeb2,Bcar1,Nr4a1",6.49e-05,0.0078,"Cellular response to peptide"
"Process","GO:0051129",19,740,10090,"10090.ENSMUSP00000003645,10090.ENSMUSP00000009143,10090.ENSMUSP00000021950,10090.ENSMUSP00000028062,10090.ENSMUSP00000028499,10090.ENSMUSP00000034713,10090.ENSMUSP00000035898,10090.ENSMUSP00000044004,10090.ENSMUSP00000046185,10090.ENSMUSP00000069024,10090.ENSMUSP00000087643,10090.ENSMUSP00000088833,10090.ENSMUSP00000099162,10090.ENSMUSP00000104342,10090.ENSMUSP00000105663,10090.ENSMUSP00000114015,10090.ENSMUSP00000119827,10090.ENSMUSP00000134263,10090.ENSMUSP00000149803","Ercc1,Bmp7,Dbn1,Vim,Itgav,Ldlr,Scamp5,Lrp1,Mbp,Sema5a,Sema3g,Prnp,Limk2,Pmp22,Ptk2,Fam107a,Apod,Slit2,Cryab",6.65e-05,0.0079,"Negative regulation of cellular component organization"
"Process","GO:1901617",9,183,10090,"10090.ENSMUSP00000022176,10090.ENSMUSP00000022977,10090.ENSMUSP00000028166,10090.ENSMUSP00000038063,10090.ENSMUSP00000043401,10090.ENSMUSP00000057354,10090.ENSMUSP00000078945,10090.ENSMUSP00000082091,10090.ENSMUSP00000153064","Hmgcr,Sqle,Nr4a2,Dhcr24,Ppip5k2,Sc5d,Htt,Ip6k2,Hmgcs1",6.75e-05,0.0079,"Organic hydroxy compound biosynthetic process"
