"category","term","number_of_genes","number_of_genes_in_background","ncbiTaxonId","inputGenes","preferredNames","p_value","fdr","description"
"Process","GO:0051641",47,2778,10090,"10090.ENSMUSP00000001547,10090.ENSMUSP00000005406,10090.ENSMUSP00000007216,10090.ENSMUSP00000009143,10090.ENSMUSP00000009435,10090.ENSMUSP00000015800,10090.ENSMUSP00000018561,10090.ENSMUSP00000019231,10090.ENSMUSP00000021413,10090.ENSMUSP00000021603,10090.ENSMUSP00000021668,10090.ENSMUSP00000021950,10090.ENSMUSP00000022629,10090.ENSMUSP00000026142,10090.ENSMUSP00000028239,10090.ENSMUSP00000028854,10090.ENSMUSP00000030164,10090.ENSMUSP00000030626,10090.ENSMUSP00000031556,10090.ENSMUSP00000033824,10090.ENSMUSP00000034472,10090.ENSMUSP00000034713,10090.ENSMUSP00000038063,10090.ENSMUSP00000039416,10090.ENSMUSP00000041053,10090.ENSMUSP00000041727,10090.ENSMUSP00000045608,10090.ENSMUSP00000048555,10090.ENSMUSP00000053371,10090.ENSMUSP00000054105,10090.ENSMUSP00000061877,10090.ENSMUSP00000067027,10090.ENSMUSP00000068610,10090.ENSMUSP00000084039,10090.ENSMUSP00000087457,10090.ENSMUSP00000103129,10090.ENSMUSP00000104342,10090.ENSMUSP00000105445,10090.ENSMUSP00000105531,10090.ENSMUSP00000106851,10090.ENSMUSP00000107795,10090.ENSMUSP00000108261,10090.ENSMUSP00000108499,10090.ENSMUSP00000120904,10090.ENSMUSP00000120967,10090.ENSMUSP00000140536,10090.ENSMUSP00000158705","Col1a1,App,Ap2m1,Bmp7,Pttg1ip,Hspa8,Myo1b,Atp6ap1,Nfkbia,Fbln5,Npc2,Dbn1,Dpysl2,Maged1,Gsn,Mal,Vcp,Tmem50a,Tmem106b,Lamp1,Jam3,Ldlr,Dhcr24,Exoc3,Egr2,Zdhhc2,Nbl1,Cpe,Cltb,Hepacam,Insig1,Ston1,Emc7,Bicd1,Itgb1,Syt11,Pmp22,Bcl2l1,Tmed9,Cadm3,Tmsb4x,Evi5,Chrdl1,Tmed7,Ucp2,Erbin,Sptbn5",2.29e-05,0.0025,"Cellular localization"
"Process","GO:0060548",27,1216,10090,"10090.ENSMUSP00000005406,10090.ENSMUSP00000009143,10090.ENSMUSP00000009435,10090.ENSMUSP00000015800,10090.ENSMUSP00000022176,10090.ENSMUSP00000023749,10090.ENSMUSP00000027682,10090.ENSMUSP00000028166,10090.ENSMUSP00000028938,10090.ENSMUSP00000031411,10090.ENSMUSP00000032066,10090.ENSMUSP00000034211,10090.ENSMUSP00000034215,10090.ENSMUSP00000038063,10090.ENSMUSP00000041557,10090.ENSMUSP00000069024,10090.ENSMUSP00000087457,10090.ENSMUSP00000088833,10090.ENSMUSP00000105445,10090.ENSMUSP00000108555,10090.ENSMUSP00000108620,10090.ENSMUSP00000112104,10090.ENSMUSP00000114074,10090.ENSMUSP00000120967,10090.ENSMUSP00000132774,10090.ENSMUSP00000139564,10090.ENSMUSP00000149803","App,Bmp7,Pttg1ip,Hspa8,Hmgcr,Tmbim6,Gpr37l1,Nr4a2,Cst3,Aldh2,Tgfa,Mt3,Mt1,Dhcr24,Slc7a5,Sema5a,Itgb1,Prnp,Bcl2l1,Cntf,Tsc22d3,Hnrnpk,Sgk1,Ucp2,Cd59a,Mag,Cryab",2.32e-05,0.0025,"Negative regulation of cell death"
"Process","GO:0090407",16,503,10090,"10090.ENSMUSP00000006557,10090.ENSMUSP00000020027,10090.ENSMUSP00000020706,10090.ENSMUSP00000021990,10090.ENSMUSP00000022529,10090.ENSMUSP00000032413,10090.ENSMUSP00000034267,10090.ENSMUSP00000044134,10090.ENSMUSP00000045441,10090.ENSMUSP00000071351,10090.ENSMUSP00000080991,10090.ENSMUSP00000080995,10090.ENSMUSP00000080996,10090.ENSMUSP00000103012,10090.ENSMUSP00000142770,10090.ENSMUSP00000153064","Elovl1,Serinc1,Adcy1,Ptdss1,Tkt,Etnk1,Slc27a1,Abhd4,Mboat1,Elovl6,mt-Nd1,mt-Atp8,mt-Atp6,Acly,Fdps,Hmgcs1",2.25e-05,0.0025,"Organophosphate biosynthetic process"
"Process","GO:1901699",19,686,10090,"10090.ENSMUSP00000000058,10090.ENSMUSP00000001547,10090.ENSMUSP00000005406,10090.ENSMUSP00000028062,10090.ENSMUSP00000028166,10090.ENSMUSP00000029766,10090.ENSMUSP00000031668,10090.ENSMUSP00000034211,10090.ENSMUSP00000034267,10090.ENSMUSP00000041557,10090.ENSMUSP00000061877,10090.ENSMUSP00000088833,10090.ENSMUSP00000097515,10090.ENSMUSP00000105445,10090.ENSMUSP00000105980,10090.ENSMUSP00000112104,10090.ENSMUSP00000114074,10090.ENSMUSP00000120967,10090.ENSMUSP00000134263","Cav2,Col1a1,App,Vim,Nr4a2,Bcar3,Col1a2,Mt3,Slc27a1,Slc7a5,Insig1,Prnp,Sesn1,Bcl2l1,Srsf5,Hnrnpk,Sgk1,Ucp2,Slit2",2.47e-05,0.0025,"Cellular response to nitrogen compound"
"Process","GO:0050769",12,300,10090,"10090.ENSMUSP00000021950,10090.ENSMUSP00000028062,10090.ENSMUSP00000041053,10090.ENSMUSP00000041557,10090.ENSMUSP00000042211,10090.ENSMUSP00000069024,10090.ENSMUSP00000082793,10090.ENSMUSP00000087457,10090.ENSMUSP00000108555,10090.ENSMUSP00000114074,10090.ENSMUSP00000139564,10090.ENSMUSP00000142109","Dbn1,Vim,Egr2,Slc7a5,Sema7a,Sema5a,Nptn,Itgb1,Cntf,Sgk1,Mag,Dag1",3e-05,0.0031,"Positive regulation of neurogenesis"
"Process","GO:0050789",147,13021,10090,"10090.ENSMUSP00000000058,10090.ENSMUSP00000001046,10090.ENSMUSP00000001507,10090.ENSMUSP00000001547,10090.ENSMUSP00000005406,10090.ENSMUSP00000005532,10090.ENSMUSP00000007216,10090.ENSMUSP00000009143,10090.ENSMUSP00000009435,10090.ENSMUSP00000015800,10090.ENSMUSP00000018737,10090.ENSMUSP00000018966,10090.ENSMUSP00000020234,10090.ENSMUSP00000020308,10090.ENSMUSP00000020706,10090.ENSMUSP00000021413,10090.ENSMUSP00000021603,10090.ENSMUSP00000021822,10090.ENSMUSP00000021950,10090.ENSMUSP00000022176,10090.ENSMUSP00000022529,10090.ENSMUSP00000022629,10090.ENSMUSP00000022704,10090.ENSMUSP00000022977,10090.ENSMUSP00000023749,10090.ENSMUSP00000023807,10090.ENSMUSP00000024706,10090.ENSMUSP00000024880,10090.ENSMUSP00000025409,10090.ENSMUSP00000026142,10090.ENSMUSP00000026886,10090.ENSMUSP00000027682,10090.ENSMUSP00000028062,10090.ENSMUSP00000028166,10090.ENSMUSP00000028239,10090.ENSMUSP00000028389,10090.ENSMUSP00000028854,10090.ENSMUSP00000028938,10090.ENSMUSP00000029515,10090.ENSMUSP00000029766,10090.ENSMUSP00000030164,10090.ENSMUSP00000030408,10090.ENSMUSP00000030636,10090.ENSMUSP00000031411,10090.ENSMUSP00000031445,10090.ENSMUSP00000031556,10090.ENSMUSP00000031565,10090.ENSMUSP00000031668,10090.ENSMUSP00000032066,10090.ENSMUSP00000032185,10090.ENSMUSP00000032492,10090.ENSMUSP00000033824,10090.ENSMUSP00000033933,10090.ENSMUSP00000034211,10090.ENSMUSP00000034214,10090.ENSMUSP00000034215,10090.ENSMUSP00000034267,10090.ENSMUSP00000034472,10090.ENSMUSP00000034713,10090.ENSMUSP00000035498,10090.ENSMUSP00000038063,10090.ENSMUSP00000040230,10090.ENSMUSP00000041053,10090.ENSMUSP00000041557,10090.ENSMUSP00000041727,10090.ENSMUSP00000042211,10090.ENSMUSP00000042457,10090.ENSMUSP00000043597,10090.ENSMUSP00000045441,10090.ENSMUSP00000045608,10090.ENSMUSP00000045639,10090.ENSMUSP00000048519,10090.ENSMUSP00000048555,10090.ENSMUSP00000050189,10090.ENSMUSP00000053558,10090.ENSMUSP00000054105,10090.ENSMUSP00000054307,10090.ENSMUSP00000056080,10090.ENSMUSP00000058846,10090.ENSMUSP00000060028,10090.ENSMUSP00000061877,10090.ENSMUSP00000065810,10090.ENSMUSP00000065877,10090.ENSMUSP00000066314,10090.ENSMUSP00000066880,10090.ENSMUSP00000067027,10090.ENSMUSP00000069024,10090.ENSMUSP00000071351,10090.ENSMUSP00000072428,10090.ENSMUSP00000074160,10090.ENSMUSP00000074895,10090.ENSMUSP00000076224,10090.ENSMUSP00000076933,10090.ENSMUSP00000080994,10090.ENSMUSP00000082793,10090.ENSMUSP00000083101,10090.ENSMUSP00000084039,10090.ENSMUSP00000087457,10090.ENSMUSP00000087643,10090.ENSMUSP00000088833,10090.ENSMUSP00000092228,10090.ENSMUSP00000094778,10090.ENSMUSP00000095228,10090.ENSMUSP00000096882,10090.ENSMUSP00000097515,10090.ENSMUSP00000098108,10090.ENSMUSP00000098710,10090.ENSMUSP00000098969,10090.ENSMUSP00000099529,10090.ENSMUSP00000099589,10090.ENSMUSP00000102095,10090.ENSMUSP00000103129,10090.ENSMUSP00000104342,10090.ENSMUSP00000105445,10090.ENSMUSP00000105531,10090.ENSMUSP00000105980,10090.ENSMUSP00000107795,10090.ENSMUSP00000108499,10090.ENSMUSP00000108555,10090.ENSMUSP00000108620,10090.ENSMUSP00000109608,10090.ENSMUSP00000111186,10090.ENSMUSP00000112104,10090.ENSMUSP00000113540,10090.ENSMUSP00000114074,10090.ENSMUSP00000119827,10090.ENSMUSP00000120967,10090.ENSMUSP00000121203,10090.ENSMUSP00000121266,10090.ENSMUSP00000121358,10090.ENSMUSP00000121753,10090.ENSMUSP00000122552,10090.ENSMUSP00000124305,10090.ENSMUSP00000125840,10090.ENSMUSP00000130077,10090.ENSMUSP00000130636,10090.ENSMUSP00000132774,10090.ENSMUSP00000134263,10090.ENSMUSP00000136167,10090.ENSMUSP00000139564,10090.ENSMUSP00000140536,10090.ENSMUSP00000142109,10090.ENSMUSP00000142770,10090.ENSMUSP00000149803,10090.ENSMUSP00000151227,10090.ENSMUSP00000156511,10090.ENSMUSP00000158312","Cav2,S100a4,Cyp51,Col1a1,App,Nid1,Ap2m1,Bmp7,Pttg1ip,Hspa8,Sparc,Sfrp5,Timp3,Ddit4,Adcy1,Nfkbia,Fbln5,Ogn,Dbn1,Hmgcr,Tkt,Dpysl2,Itm2b,Sqle,Tmbim6,Igfbp6,Pla2g7,Vit,Lox,Maged1,Itih5,Gpr37l1,Vim,Nr4a2,Gsn,Frzb,Mal,Cst3,S100a11,Bcar3,Vcp,Mfsd2a,Stmn1,Aldh2,Aacs,Tmem106b,Fscn1,Col1a2,Tgfa,Slc6a6,Cd9,Lamp1,Saraf,Mt3,Mt2,Mt1,Slc27a1,Jam3,Ldlr,Fntb,Dhcr24,Sostdc1,Egr2,Slc7a5,Zdhhc2,Sema7a,Eef1a1,Fa2h,Mboat1,Nbl1,Klf9,Degs1,Cpe,Ccni,Abhd12,Hepacam,Cxxc5,Gldn,Aph1a,Crlf3,Insig1,Rtn3,Sdc3,Ppp4r2,Cadm4,Ston1,Sema5a,Elovl6,Aplp2,Snrnp70,Ddn,Zdhhc8,Arpc5,mt-Co2,Nptn,Fxyd6,Bicd1,Itgb1,Sema3g,Prnp,Plekhg2,Tuba1a,Pam,Atxn7l3b,Sesn1,Tsc22d4,Iqsec1,Tmem176a,Sema6d,Sema3b,Mast2,Syt11,Pmp22,Bcl2l1,Tmed9,Srsf5,Tmsb4x,Chrdl1,Cntf,Tsc22d3,Slc5a3,Mid1ip1,Hnrnpk,Crtc3,Sgk1,Apod,Ucp2,Ctsd,Tab2,Ide,Zbtb38,Dhrs3,Selenop,Eps8l1,Comt,Ranbp9,Cd59a,Slit2,Etfbkmt,Mag,Erbin,Dag1,Fdps,Cryab,Arid5b,Qk,Ndst1",3.06e-05,0.0031,"Regulation of biological process"
"Process","GO:1902903",14,405,10090,"10090.ENSMUSP00000005406,10090.ENSMUSP00000015800,10090.ENSMUSP00000021950,10090.ENSMUSP00000028239,10090.ENSMUSP00000030636,10090.ENSMUSP00000034713,10090.ENSMUSP00000069024,10090.ENSMUSP00000076933,10090.ENSMUSP00000092228,10090.ENSMUSP00000107795,10090.ENSMUSP00000111186,10090.ENSMUSP00000114074,10090.ENSMUSP00000134263,10090.ENSMUSP00000149803","App,Hspa8,Dbn1,Gsn,Stmn1,Ldlr,Sema5a,Arpc5,Plekhg2,Tmsb4x,Mid1ip1,Sgk1,Slit2,Cryab",3.11e-05,0.0031,"Regulation of supramolecular fiber organization"
"Process","GO:0090066",17,585,10090,"10090.ENSMUSP00000007216,10090.ENSMUSP00000021950,10090.ENSMUSP00000022176,10090.ENSMUSP00000022629,10090.ENSMUSP00000028239,10090.ENSMUSP00000034211,10090.ENSMUSP00000042211,10090.ENSMUSP00000069024,10090.ENSMUSP00000076933,10090.ENSMUSP00000087643,10090.ENSMUSP00000092228,10090.ENSMUSP00000099529,10090.ENSMUSP00000099589,10090.ENSMUSP00000107795,10090.ENSMUSP00000108555,10090.ENSMUSP00000134263,10090.ENSMUSP00000139564","Ap2m1,Dbn1,Hmgcr,Dpysl2,Gsn,Mt3,Sema7a,Sema5a,Arpc5,Sema3g,Plekhg2,Sema6d,Sema3b,Tmsb4x,Cntf,Slit2,Mag",3.76e-05,0.0037,"Regulation of anatomical structure size"
"Process","GO:0043066",24,1054,10090,"10090.ENSMUSP00000009143,10090.ENSMUSP00000009435,10090.ENSMUSP00000015800,10090.ENSMUSP00000022176,10090.ENSMUSP00000023749,10090.ENSMUSP00000028166,10090.ENSMUSP00000031411,10090.ENSMUSP00000032066,10090.ENSMUSP00000034211,10090.ENSMUSP00000034215,10090.ENSMUSP00000038063,10090.ENSMUSP00000041557,10090.ENSMUSP00000069024,10090.ENSMUSP00000087457,10090.ENSMUSP00000088833,10090.ENSMUSP00000105445,10090.ENSMUSP00000108555,10090.ENSMUSP00000108620,10090.ENSMUSP00000112104,10090.ENSMUSP00000114074,10090.ENSMUSP00000120967,10090.ENSMUSP00000132774,10090.ENSMUSP00000139564,10090.ENSMUSP00000149803","Bmp7,Pttg1ip,Hspa8,Hmgcr,Tmbim6,Nr4a2,Aldh2,Tgfa,Mt3,Mt1,Dhcr24,Slc7a5,Sema5a,Itgb1,Prnp,Bcl2l1,Cntf,Tsc22d3,Hnrnpk,Sgk1,Ucp2,Cd59a,Mag,Cryab",4.66e-05,0.0046,"Negative regulation of apoptotic process"
"Process","GO:0043434",14,423,10090,"10090.ENSMUSP00000000058,10090.ENSMUSP00000001547,10090.ENSMUSP00000009143,10090.ENSMUSP00000028166,10090.ENSMUSP00000029766,10090.ENSMUSP00000034267,10090.ENSMUSP00000041053,10090.ENSMUSP00000061877,10090.ENSMUSP00000081003,10090.ENSMUSP00000105980,10090.ENSMUSP00000112104,10090.ENSMUSP00000114074,10090.ENSMUSP00000120967,10090.ENSMUSP00000142109","Cav2,Col1a1,Bmp7,Nr4a2,Bcar3,Slc27a1,Egr2,Insig1,mt-Cytb,Srsf5,Hnrnpk,Sgk1,Ucp2,Dag1",4.9e-05,0.0048,"Response to peptide hormone"
"Process","GO:0050793",46,2777,10090,"10090.ENSMUSP00000001507,10090.ENSMUSP00000001547,10090.ENSMUSP00000005406,10090.ENSMUSP00000005532,10090.ENSMUSP00000009143,10090.ENSMUSP00000018737,10090.ENSMUSP00000018966,10090.ENSMUSP00000021413,10090.ENSMUSP00000021603,10090.ENSMUSP00000021950,10090.ENSMUSP00000022176,10090.ENSMUSP00000022629,10090.ENSMUSP00000025409,10090.ENSMUSP00000026142,10090.ENSMUSP00000027682,10090.ENSMUSP00000028062,10090.ENSMUSP00000028389,10090.ENSMUSP00000030408,10090.ENSMUSP00000031556,10090.ENSMUSP00000032185,10090.ENSMUSP00000034211,10090.ENSMUSP00000034713,10090.ENSMUSP00000040230,10090.ENSMUSP00000041053,10090.ENSMUSP00000041557,10090.ENSMUSP00000042211,10090.ENSMUSP00000045608,10090.ENSMUSP00000048555,10090.ENSMUSP00000061877,10090.ENSMUSP00000069024,10090.ENSMUSP00000082793,10090.ENSMUSP00000087457,10090.ENSMUSP00000087643,10090.ENSMUSP00000098969,10090.ENSMUSP00000099529,10090.ENSMUSP00000099589,10090.ENSMUSP00000105445,10090.ENSMUSP00000107795,10090.ENSMUSP00000108555,10090.ENSMUSP00000112104,10090.ENSMUSP00000114074,10090.ENSMUSP00000132774,10090.ENSMUSP00000134263,10090.ENSMUSP00000139564,10090.ENSMUSP00000142109,10090.ENSMUSP00000142770","Cyp51,Col1a1,App,Nid1,Bmp7,Sparc,Sfrp5,Nfkbia,Fbln5,Dbn1,Hmgcr,Dpysl2,Lox,Maged1,Gpr37l1,Vim,Frzb,Mfsd2a,Tmem106b,Slc6a6,Mt3,Ldlr,Sostdc1,Egr2,Slc7a5,Sema7a,Nbl1,Cpe,Insig1,Sema5a,Nptn,Itgb1,Sema3g,Tmem176a,Sema6d,Sema3b,Bcl2l1,Tmsb4x,Cntf,Hnrnpk,Sgk1,Cd59a,Slit2,Mag,Dag1,Fdps",4.83e-05,0.0048,"Regulation of developmental process"
"Process","GO:0032879",41,2366,10090,"10090.ENSMUSP00000000058,10090.ENSMUSP00000001507,10090.ENSMUSP00000005406,10090.ENSMUSP00000007216,10090.ENSMUSP00000015800,10090.ENSMUSP00000020706,10090.ENSMUSP00000021413,10090.ENSMUSP00000021950,10090.ENSMUSP00000022176,10090.ENSMUSP00000022629,10090.ENSMUSP00000023749,10090.ENSMUSP00000026142,10090.ENSMUSP00000028239,10090.ENSMUSP00000030164,10090.ENSMUSP00000031445,10090.ENSMUSP00000033824,10090.ENSMUSP00000033933,10090.ENSMUSP00000041557,10090.ENSMUSP00000041727,10090.ENSMUSP00000061877,10090.ENSMUSP00000067027,10090.ENSMUSP00000076224,10090.ENSMUSP00000082793,10090.ENSMUSP00000083101,10090.ENSMUSP00000084039,10090.ENSMUSP00000087457,10090.ENSMUSP00000088833,10090.ENSMUSP00000095228,10090.ENSMUSP00000098710,10090.ENSMUSP00000103129,10090.ENSMUSP00000105445,10090.ENSMUSP00000108555,10090.ENSMUSP00000109608,10090.ENSMUSP00000112104,10090.ENSMUSP00000114074,10090.ENSMUSP00000119827,10090.ENSMUSP00000120967,10090.ENSMUSP00000121203,10090.ENSMUSP00000130077,10090.ENSMUSP00000142109,10090.ENSMUSP00000149803","Cav2,Cyp51,App,Ap2m1,Hspa8,Adcy1,Nfkbia,Dbn1,Hmgcr,Dpysl2,Tmbim6,Maged1,Gsn,Vcp,Aacs,Lamp1,Saraf,Slc7a5,Zdhhc2,Insig1,Ston1,Zdhhc8,Nptn,Fxyd6,Bicd1,Itgb1,Prnp,Pam,Iqsec1,Syt11,Bcl2l1,Cntf,Slc5a3,Hnrnpk,Sgk1,Apod,Ucp2,Ctsd,Comt,Dag1,Cryab",5.14e-05,0.005,"Regulation of localization"
"Process","GO:1902532",16,541,10090,"10090.ENSMUSP00000009143,10090.ENSMUSP00000009435,10090.ENSMUSP00000018966,10090.ENSMUSP00000020234,10090.ENSMUSP00000020308,10090.ENSMUSP00000022176,10090.ENSMUSP00000023749,10090.ENSMUSP00000030636,10090.ENSMUSP00000087457,10090.ENSMUSP00000088833,10090.ENSMUSP00000097515,10090.ENSMUSP00000105445,10090.ENSMUSP00000130636,10090.ENSMUSP00000134263,10090.ENSMUSP00000140536,10090.ENSMUSP00000142109","Bmp7,Pttg1ip,Sfrp5,Timp3,Ddit4,Hmgcr,Tmbim6,Stmn1,Itgb1,Prnp,Sesn1,Bcl2l1,Ranbp9,Slit2,Erbin,Dag1",5.23e-05,0.0051,"Negative regulation of intracellular signal transduction"
"Process","GO:0042221",74,5335,10090,"10090.ENSMUSP00000000058,10090.ENSMUSP00000001547,10090.ENSMUSP00000005406,10090.ENSMUSP00000009143,10090.ENSMUSP00000015800,10090.ENSMUSP00000018737,10090.ENSMUSP00000019231,10090.ENSMUSP00000020234,10090.ENSMUSP00000020308,10090.ENSMUSP00000020706,10090.ENSMUSP00000021413,10090.ENSMUSP00000021950,10090.ENSMUSP00000022629,10090.ENSMUSP00000022977,10090.ENSMUSP00000023749,10090.ENSMUSP00000025409,10090.ENSMUSP00000026221,10090.ENSMUSP00000027830,10090.ENSMUSP00000028062,10090.ENSMUSP00000028166,10090.ENSMUSP00000028239,10090.ENSMUSP00000029766,10090.ENSMUSP00000030164,10090.ENSMUSP00000031411,10090.ENSMUSP00000031445,10090.ENSMUSP00000031668,10090.ENSMUSP00000032066,10090.ENSMUSP00000032492,10090.ENSMUSP00000034211,10090.ENSMUSP00000034214,10090.ENSMUSP00000034215,10090.ENSMUSP00000034267,10090.ENSMUSP00000034713,10090.ENSMUSP00000035498,10090.ENSMUSP00000038063,10090.ENSMUSP00000040230,10090.ENSMUSP00000041053,10090.ENSMUSP00000041557,10090.ENSMUSP00000042211,10090.ENSMUSP00000042457,10090.ENSMUSP00000045639,10090.ENSMUSP00000052020,10090.ENSMUSP00000052872,10090.ENSMUSP00000061877,10090.ENSMUSP00000069024,10090.ENSMUSP00000080991,10090.ENSMUSP00000081003,10090.ENSMUSP00000082793,10090.ENSMUSP00000087457,10090.ENSMUSP00000087643,10090.ENSMUSP00000088833,10090.ENSMUSP00000095228,10090.ENSMUSP00000097515,10090.ENSMUSP00000099529,10090.ENSMUSP00000099589,10090.ENSMUSP00000103129,10090.ENSMUSP00000104342,10090.ENSMUSP00000105445,10090.ENSMUSP00000105980,10090.ENSMUSP00000108499,10090.ENSMUSP00000108555,10090.ENSMUSP00000112104,10090.ENSMUSP00000114074,10090.ENSMUSP00000119827,10090.ENSMUSP00000120967,10090.ENSMUSP00000121266,10090.ENSMUSP00000124305,10090.ENSMUSP00000134263,10090.ENSMUSP00000140536,10090.ENSMUSP00000142109,10090.ENSMUSP00000149803,10090.ENSMUSP00000151227,10090.ENSMUSP00000153064,10090.ENSMUSP00000158312","Cav2,Col1a1,App,Bmp7,Hspa8,Sparc,Atp6ap1,Timp3,Ddit4,Adcy1,Nfkbia,Dbn1,Dpysl2,Sqle,Tmbim6,Lox,Scd2,Slamf9,Vim,Nr4a2,Gsn,Bcar3,Vcp,Aldh2,Aacs,Col1a2,Tgfa,Cd9,Mt3,Mt2,Mt1,Slc27a1,Ldlr,Fntb,Dhcr24,Sostdc1,Egr2,Slc7a5,Sema7a,Eef1a1,Klf9,Flnb,Fasn,Insig1,Sema5a,mt-Nd1,mt-Cytb,Nptn,Itgb1,Sema3g,Prnp,Pam,Sesn1,Sema6d,Sema3b,Syt11,Pmp22,Bcl2l1,Srsf5,Chrdl1,Cntf,Hnrnpk,Sgk1,Apod,Ucp2,Tab2,Selenop,Slit2,Erbin,Dag1,Cryab,Arid5b,Hmgcs1,Ndst1",5.55e-05,0.0053,"Response to chemical"
"Process","GO:0050890",13,374,10090,"10090.ENSMUSP00000005406,10090.ENSMUSP00000020706,10090.ENSMUSP00000022176,10090.ENSMUSP00000028166,10090.ENSMUSP00000030408,10090.ENSMUSP00000034713,10090.ENSMUSP00000041053,10090.ENSMUSP00000082793,10090.ENSMUSP00000087457,10090.ENSMUSP00000088833,10090.ENSMUSP00000103129,10090.ENSMUSP00000114074,10090.ENSMUSP00000130077","App,Adcy1,Hmgcr,Nr4a2,Mfsd2a,Ldlr,Egr2,Nptn,Itgb1,Prnp,Syt11,Sgk1,Comt",5.67e-05,0.0054,"Cognition"
"Process","GO:0009058",42,2467,10090,"10090.ENSMUSP00000001507,10090.ENSMUSP00000001547,10090.ENSMUSP00000006557,10090.ENSMUSP00000019382,10090.ENSMUSP00000020027,10090.ENSMUSP00000020706,10090.ENSMUSP00000021990,10090.ENSMUSP00000022176,10090.ENSMUSP00000022529,10090.ENSMUSP00000022977,10090.ENSMUSP00000025409,10090.ENSMUSP00000026221,10090.ENSMUSP00000028166,10090.ENSMUSP00000030164,10090.ENSMUSP00000031251,10090.ENSMUSP00000032413,10090.ENSMUSP00000034015,10090.ENSMUSP00000034136,10090.ENSMUSP00000034267,10090.ENSMUSP00000038063,10090.ENSMUSP00000041727,10090.ENSMUSP00000042457,10090.ENSMUSP00000043597,10090.ENSMUSP00000044134,10090.ENSMUSP00000045441,10090.ENSMUSP00000048519,10090.ENSMUSP00000052872,10090.ENSMUSP00000057354,10090.ENSMUSP00000061877,10090.ENSMUSP00000071351,10090.ENSMUSP00000076224,10090.ENSMUSP00000080991,10090.ENSMUSP00000080995,10090.ENSMUSP00000080996,10090.ENSMUSP00000095228,10090.ENSMUSP00000103012,10090.ENSMUSP00000130073,10090.ENSMUSP00000142770,10090.ENSMUSP00000153064,10090.ENSMUSP00000153671,10090.ENSMUSP00000156511,10090.ENSMUSP00000158312","Cyp51,Col1a1,Elovl1,Tecr,Serinc1,Adcy1,Ptdss1,Hmgcr,Tkt,Sqle,Lox,Scd2,Nr4a2,Vcp,Hsd17b11,Etnk1,Msmo1,Gpt2,Slc27a1,Dhcr24,Zdhhc2,Eef1a1,Fa2h,Abhd4,Mboat1,Degs1,Fasn,Sc5d,Insig1,Elovl6,Zdhhc8,mt-Nd1,mt-Atp8,mt-Atp6,Pam,Acly,Cyp39a1,Fdps,Hmgcs1,Fdft1,Qk,Ndst1",6.09e-05,0.0056,"Biosynthetic process"
"Process","GO:0010273",3,6,10090,"10090.ENSMUSP00000034211,10090.ENSMUSP00000034214,10090.ENSMUSP00000034215","Mt3,Mt2,Mt1",5.94e-05,0.0056,"Detoxification of copper ion"
"Process","GO:0045338",3,6,10090,"10090.ENSMUSP00000142770,10090.ENSMUSP00000153064,10090.ENSMUSP00000153671","Fdps,Hmgcs1,Fdft1",5.94e-05,0.0056,"Farnesyl diphosphate metabolic process"
"Process","GO:0048878",23,1001,10090,"10090.ENSMUSP00000000058,10090.ENSMUSP00000005406,10090.ENSMUSP00000006557,10090.ENSMUSP00000019231,10090.ENSMUSP00000021668,10090.ENSMUSP00000023749,10090.ENSMUSP00000030636,10090.ENSMUSP00000031445,10090.ENSMUSP00000031556,10090.ENSMUSP00000034211,10090.ENSMUSP00000034214,10090.ENSMUSP00000034215,10090.ENSMUSP00000034713,10090.ENSMUSP00000043597,10090.ENSMUSP00000044134,10090.ENSMUSP00000061877,10090.ENSMUSP00000072428,10090.ENSMUSP00000082793,10090.ENSMUSP00000088833,10090.ENSMUSP00000091553,10090.ENSMUSP00000114074,10090.ENSMUSP00000120967,10090.ENSMUSP00000130073","Cav2,App,Elovl1,Atp6ap1,Npc2,Tmbim6,Stmn1,Aacs,Tmem106b,Mt3,Mt2,Mt1,Ldlr,Fa2h,Abhd4,Insig1,Aplp2,Nptn,Prnp,Fam57a,Sgk1,Ucp2,Cyp39a1",5.93e-05,0.0056,"Chemical homeostasis"
"Process","GO:0010720",13,379,10090,"10090.ENSMUSP00000001507,10090.ENSMUSP00000021950,10090.ENSMUSP00000028062,10090.ENSMUSP00000041053,10090.ENSMUSP00000041557,10090.ENSMUSP00000042211,10090.ENSMUSP00000069024,10090.ENSMUSP00000082793,10090.ENSMUSP00000087457,10090.ENSMUSP00000108555,10090.ENSMUSP00000114074,10090.ENSMUSP00000139564,10090.ENSMUSP00000142109","Cyp51,Dbn1,Vim,Egr2,Slc7a5,Sema7a,Sema5a,Nptn,Itgb1,Cntf,Sgk1,Mag,Dag1",6.45e-05,0.0059,"Positive regulation of cell development"
