"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0034762","regulation of transmembrane transport","48/1318","449/25730",0.106904231625835,2.08698473424335,5.3990452703251,1.30987040531907e-06,3.17726128147353e-05,2.13194298610092e-05,"Atp1b3/Myc/Rgs2/Arg1/Kcnj15/Nr4a3/Arg2/Pim1/Slc7a5/Vmp1/Ace/Kcnj16/Acsl1/Lcn2/Lyn/Hk2/Per2/Dpp10/Grin2d/Irs2/Tmc2/Sh2b2/Car2/Slc31a2/Pde4b/Ubash3b/Klf15/Fxyd6/Kcng3/Il1b/Nol3/Ms4a2/Psen2/Cers1/Kcng1/Ppif/Kcnj2/Agt/Igf1/Coro1a/Chd7/Clec4b1/Kcnj11/Bdkrb1/Kcnj5/Prkcb/Ctss/Rgs7",48
"GO:0000302","response to reactive oxygen species","30/1318","223/25730",0.134529147982063,2.62627843518852,5.66741638742384,1.34962256639693e-06,3.25998789782823e-05,2.18745256302167e-05,"Il6/Nr4a3/Ppp1r15b/Il18rap/Tnfaip3/Sod2/Plk3/Dusp1/Rhob/Kdm6b/Lrrk2/Lcn2/Areg/Mmp3/Lck/Hsph1/Foxo3/Hk3/Sphk1/Ern1/Trpm2/Gch1/Klf4/Cryab/Ppif/Hif1a/Txn1/Cyp11a1/Hspa8/Mpo",30
"GO:0006887","exocytosis","45/1318","410/25730",0.109756097560976,2.1426588696843,5.4193119486942,1.3686576494718e-06,3.27570499963851e-05,2.19799874163205e-05,"Fcgr4/Apold1/Nr4a3/Fgr/Stx11/Cacna1e/Sytl3/Rab5a/Myo1f/Rab3b/Ceacam1/Lrrk2/Lyn/Sdc4/F2rl1/Ptgdr/Hck/Exoc3l4/Rab27a/Slc18a2/P2ry2/Rab8b/Ptafr/Anxa3/Ms4a2/Spi1/Il4ra/Lat2/Clnk/Sdcbp/Scrn1/Stxbp2/Rph3a/Slc4a8/Rab3d/Cd160/Coro1a/Plek/Rims1/Rab11fip1/Rac2/Ralb/Lgi3/Syt8/Prkcb",45
"GO:0090276","regulation of peptide hormone secretion","35/1318","283/25730",0.123674911660777,2.41438200078285,5.55915933406919,1.37678938292849e-06,3.27570499963851e-05,2.19799874163205e-05,"Ffar2/Il6/Midn/Cacna1e/Glul/Slc9b2/Camp/Gja1/Per2/Irs2/F2rl1/Clcf1/Hfe/Alox5/Lif/Trpm2/Pim3/Abcc8/Rab8b/Tfap2b/Il1b/Pfkfb2/Acsl4/Agt/Hif1a/Nadk/Chd7/Efna5/Kcnj11/Hmgcr/Gpr27/Drd2/Acvr1c/Prkcb/Sirt4",35
"GO:0031663","lipopolysaccharide-mediated signaling pathway","15/1318","68/25730",0.220588235294118,4.3063241988753,6.34340031920746,1.38450029432149e-06,3.27570499963851e-05,2.19799874163205e-05,"Trib1/Nfkbia/Tnfaip3/Cd55/Irak3/Lyn/Ripk2/Tlr4/Ptafr/Bcl10/Spi1/Tifab/Cd6/Irak2/Bpi",15
"GO:0032623","interleukin-2 production","15/1318","68/25730",0.220588235294118,4.3063241988753,6.34340031920746,1.38450029432149e-06,3.27570499963851e-05,2.19799874163205e-05,"Pnp2/Tnfaip3/Zfp36/Ceacam1/Abl2/Ripk2/Gpr174/Card11/Pde4b/Gata3/Il1b/Il1a/Clec7a/Prkcq/Ptprc",15
"GO:0032663","regulation of interleukin-2 production","15/1318","68/25730",0.220588235294118,4.3063241988753,6.34340031920746,1.38450029432149e-06,3.27570499963851e-05,2.19799874163205e-05,"Pnp2/Tnfaip3/Zfp36/Ceacam1/Abl2/Ripk2/Gpr174/Card11/Pde4b/Gata3/Il1b/Il1a/Clec7a/Prkcq/Ptprc",15
"GO:0002698","negative regulation of immune effector process","24/1318","156/25730",0.153846153846154,3.00338508229252,5.83169607671392,1.39531143038848e-06,3.28780934189089e-05,2.20612075782153e-05,"Arg1/Zc3h12a/Serpinb9/Pglyrp1/Loxl3/Tnfaip3/Cd55/Siglecg/Irf1/Igf2/Ceacam1/Tap1/Irak3/Pf4/Cd274/Hfe/Clec12b/Spi1/Il4ra/Ywhag/Arrb2/Ptprc/Cd96/Hlx",24
"GO:0009620","response to fungus","16/1318","77/25730",0.207792207792208,4.05652011114834,6.2412419321538,1.45342471063997e-06,3.41082148557908e-05,2.28866193203041e-05,"Cxcl1/Clec4e/Arg1/Ptx3/Ncf1/Clec4d/Tlr2/Camp/Usp15/Il17ra/Bcl10/Spi1/Clec7a/Clec4b1/Cotl1/Mpo",16
"GO:0036230","granulocyte activation","14/1318","60/25730",0.233333333333333,4.55513404147699,6.4059884114476,1.51111334419755e-06,3.53184507532488e-05,2.36986878612699e-05,"Cxcr2/Fcgr4/Il18rap/Stx11/Camp/Myo1f/Clec12a/F2rl1/Dnase1/Ptafr/Anxa3/Spi1/Stxbp2/Cxcl5",14
"GO:2001235","positive regulation of apoptotic signaling pathway","26/1318","179/25730",0.145251396648045,2.83559820618679,5.72621522166891,1.58235217770589e-06,3.68343512979682e-05,2.47158574446421e-05,"Myc/S100a8/Tnfrsf12a/Osm/Siglec1/Mcl1/Nkx3-1/Bmf/Skil/Lck/Atf3/Vnn1/Tlr4/Plscr1/Bcl10/Psen2/Agt/Plagl2/Camk2b/Ptprc/Tnfsf14/Inhba/Bub1/Itm2c/Stk4/Cd40lg",26
"GO:0009314","response to radiation","50/1318","479/25730",0.104384133611691,2.03778737316298,5.32726530810045,1.59271711675553e-06,3.69267305824486e-05,2.47778439638992e-05,"Cdkn1a/Dcun1d3/Myc/Sgk1/Gadd45a/Thbd/Cxcl2/Sod2/Cacna1e/Gpr88/Plk3/Dusp1/Rhob/Best1/Hrh2/Bmf/Abl2/Lcn2/Bcl3/Mmp3/Cdkn2d/Per2/Nabp1/Sde2/Trp53bp2/Cry1/Jund/Gata3/Eif2s1/Map2k3/Abcc8/Lrp2/Aen/Ppp1cb/Slc24a2/Ticrr/Cers1/Cryab/Krt14/Hif1a/Top1/Cabp4/Rpgr/Txn1/Usp2/Ptprc/Hmgcr/Drd2/Irx6/Dct",50
"GO:0042100","B cell proliferation","19/1318","106/25730",0.179245283018868,3.49922695908609,5.99104586961654,1.68678716634227e-06,3.89512892451757e-05,2.61363232511139e-05,"Cdkn1a/Fosl2/Nfkbiz/Peli1/Siglecg/Tfrc/Nfatc2/Lyn/Irs2/Clcf1/Il7/Hspd1/Card11/Tlr4/Shb/Gpr183/Ptprc/Bst1/Cd40lg",19
"GO:1904018","positive regulation of vasculature development","27/1318","191/25730",0.141361256544503,2.75965487927925,5.67165382804594,1.71776062711621e-06,3.95084944236729e-05,2.65102080427245e-05,"Cxcr2/Lrg1/Zc3h12a/Ccr3/C5ar1/Serpine1/Rhob/Camp/Igf2/C6/Btg1/Hk2/Pik3r6/Cxcr4/Adam12/Bmper/Vegfa/Vash2/Sphk1/Klf4/Il1b/Anxa3/Il1a/Itga5/Emilin1/Hif1a/Prkcb",27
"GO:0051048","negative regulation of secretion","30/1318","226/25730",0.132743362831858,2.59141633206655,5.5834336345786,1.78800985022864e-06,4.09610351800395e-05,2.74848631948263e-05,"Ffar2/Il6/Osm/Midn/Il1rn/Hrh2/Ceacam1/Gja1/F2rl1/Cry1/Dph3/Lif/Pim3/Abcc8/Il1b/Pla2r1/Spi1/Tifab/Acsl4/Adtrp/Rab11fip1/Kcnj11/Asic1/Hmgcr/Drd2/Tnfrsf1b/Acvr1c/Sirt4/Adora1/Il11",30
"GO:0045807","positive regulation of endocytosis","28/1318","203/25730",0.137931034482759,2.6926900737795,5.6259135608079,1.82609131487884e-06,4.16680836395081e-05,2.7959292859389e-05,"Sele/Slc11a1/Fpr2/Ptx3/Sirpb1a/Serpine1/Cfp/Tlr2/Lrrk2/Dnm1/F2rl1/Hfe/Vegfa/Rab27a/C2/Il2rb/Lrp2/Clec7a/Fcgr3/Arrb2/Mbl2/Fcnb/Ptprc/Lyar/Drd2/Hspa8/Abca13/Cd300lf",28
"GO:0002695","negative regulation of leukocyte activation","29/1318","215/25730",0.134883720930233,2.63320040935879,5.58763979472376,1.90694243960295e-06,4.3341648440267e-05,2.90822551916239e-05,"Arg1/Zc3h12a/Cebpb/Fgr/Arg2/Pglyrp1/Loxl3/Samsn1/Tnfaip3/Peli1/Irf1/Clec12a/Ceacam1/Ldlr/Pf4/Lyn/Gnrh1/Sdc4/Cd274/Hfe/Il4ra/Clnk/Ywhag/Socs1/Lax1/Bpi/Hlx/Cd300lf/Rassf5",29
"GO:0042274","ribosomal small subunit biogenesis","19/1318","107/25730",0.177570093457944,3.4665239033937,5.94059174140898,1.95355692933212e-06,4.40542349727903e-05,2.95604009043676e-05,"Rps17/Nop58/Pno1/Dnttip2/Ak6/Wdr43/Bysl/Dcaf13/Utp3/Utp15/Nop56/Tsr1/Rrs1/Nol10/Imp4/Riok1/Dimt1/Rps10/Rrp9",19
"GO:0046888","negative regulation of hormone secretion","19/1318","107/25730",0.177570093457944,3.4665239033937,5.94059174140898,1.95355692933212e-06,4.40542349727903e-05,2.95604009043676e-05,"Ffar2/Il6/Osm/Midn/Gja1/F2rl1/Cry1/Lif/Pim3/Abcc8/Il1b/Rab11fip1/Kcnj11/Hmgcr/Drd2/Acvr1c/Sirt4/Adora1/Il11",19
"GO:0032695","negative regulation of interleukin-12 production","8/1318","19/25730",0.421052631578947,8.21979075153742,7.31491703935239,2.1124390593844e-06,4.74517925674169e-05,3.18401627627876e-05,"Mefv/Lilra5/Nlrc3/Tlr2/Irak3/Tlr8/Arrb2/Nfkb1",8
"GO:0050817","coagulation","28/1318","205/25730",0.136585365853659,2.66641992671824,5.56603564576178,2.22146075857577e-06,4.97073370513874e-05,3.33536335844914e-05,"Il6/Plaur/Thbd/Serpine1/F5/Tubb1/Ceacam1/Prrg4/Pf4/Lyn/Tfpi2/F2rl1/Plat/Evl/Gla/Ubash3b/Rab27a/Tlr4/Psen2/Emilin1/Prkcq/Adtrp/Plek/Gna13/Il6ra/Plau/Cd40lg/Pear1",28
"GO:0032602","chemokine production","20/1318","118/25730",0.169491525423729,3.3088140737121,5.84084519771974,2.25300608284668e-06,5.00254004472073e-05,3.35670541897805e-05,"Ffar2/Il6/Mefv/Arg2/Alox8/Tlr2/Camp/Ripk2/Trpv4/F2rl1/Il7/P2ry2/Klf4/Tlr4/Il1b/Il17ra/Il4ra/Clec7a/Cxcl5/Il6ra",20
"GO:0032642","regulation of chemokine production","20/1318","118/25730",0.169491525423729,3.3088140737121,5.84084519771974,2.25300608284668e-06,5.00254004472073e-05,3.35670541897805e-05,"Ffar2/Il6/Mefv/Arg2/Alox8/Tlr2/Camp/Ripk2/Trpv4/F2rl1/Il7/P2ry2/Klf4/Tlr4/Il1b/Il17ra/Il4ra/Clec7a/Cxcl5/Il6ra",20
"GO:0007254","JNK cascade","27/1318","194/25730",0.139175257731959,2.71697980382648,5.57772495538246,2.32916094652387e-06,5.15181844608517e-05,3.45687125759541e-05,"Gadd45b/Rgs2/Gadd45a/Trib1/Ror2/Lmnb1/Ephb1/Cdc42se1/Hipk3/Ceacam1/Lrrk2/Ripk2/Trpv4/Dnaja1/F2rl1/Map4k1/Ern1/Tlr4/Il1b/Il1a/Ptpn1/Mapk8ip1/Birc7/Map3k12/Nfkb1/Eda2r/Gadd45g",27
"GO:1902624","positive regulation of neutrophil migration","12/1318","46/25730",0.260869565217391,5.09269644388731,6.45542139576875,2.38501675518988e-06,5.25522966706533e-05,3.52626020855715e-05,"Cxcr2/Sell/C5ar1/Adam8/Tlr2/Myo1f/Dysf/Fut7/Il1b/Il1a/Il1r1/Rac2",12
"GO:1904407","positive regulation of nitric oxide metabolic process","13/1318","54/25730",0.240740740740741,4.69974147136514,6.3237115544839,2.44391706252738e-06,5.36453733915231e-05,3.59960567944797e-05,"Icam1/Il6/Ptgs2/Tmem106a/Ptx3/Sod2/Tlr2/Klf4/Tlr4/Il1b/Agt/Clec7a/H2-M3",13
"GO:0046635","positive regulation of alpha-beta T cell activation","16/1318","80/25730",0.2,3.90440060698027,6.04540367362046,2.4794446697049e-06,5.42190684780544e-05,3.6381006317839e-05,"Il6/Nfkbiz/Cd55/Nlrp3/Irf1/Ripk2/Zap70/Card11/Hsph1/Il4ra/Shb/Prkcq/Cd160/Ptprc/Socs1/Hlx",16
"GO:0032890","regulation of organic acid transport","18/1318","99/25730",0.181818181818182,3.54945509725479,5.90540472548047,2.5407060453325e-06,5.5349041508319e-05,3.71392184580878e-05,"Rgs2/Arg1/Arg2/Slc7a5/Il1rn/Avpr1a/Hrh2/Acsl1/Slc12a2/Per2/Irs2/P2ry2/Il1b/Il1a/Pla2r1/Acsl4/Agt/Adora1",18
"GO:0043491","phosphatidylinositol 3-kinase/protein kinase B signal transduction","41/1318","367/25730",0.111716621253406,2.18093221915792,5.29450265943558,2.55222063259848e-06,5.53908635789135e-05,3.71672810762263e-05,"Csf3/Fpr2/Il6/Errfi1/Osm/Fgr/Adam8/Hbegf/Cass4/Plk3/Fkbp5/Gcnt2/Nlrc3/Nkx3-1/Igf2/Ceacam1/Mmp3/Irs2/F2rl1/Clcf1/Vegfa/Gata3/Lrp2/Klf4/Hcls1/Il1b/Ptpn1/Dcaf13/Pik3r5/Agt/Igf1/Adtrp/Arrb2/Txn1/Cd160/Il1r1/Cntf/Drd2/Pear1/Agap2/Aim2",41
"GO:0120161","regulation of cold-induced thermogenesis","23/1318","151/25730",0.152317880794702,2.97355013114392,5.65148179900106,2.73648283124996e-06,5.91674733513333e-05,3.97013870254281e-05,"Ppargc1b/Cebpb/Slc25a44/Il18r1/Alpl/Kdm6b/Acsl1/Lcn2/Pctp/Gja1/Per2/Cxcr4/Hoxc10/Vegfa/Gpr3/Tlr4/Arrdc3/Il4ra/Adipor1/Tshr/Tle3/Dio2/Gadd45g",23
"GO:0050832","defense response to fungus","14/1318","63/25730",0.222222222222222,4.33822289664475,6.16404114544136,2.82043632806297e-06,6.07551452309981e-05,4.07667151895983e-05,"Cxcl1/Clec4e/Arg1/Ncf1/Clec4d/Camp/Usp15/Il17ra/Bcl10/Spi1/Clec7a/Clec4b1/Cotl1/Mpo",14
"GO:0062207","regulation of pattern recognition receptor signaling pathway","27/1318","196/25730",0.137755102040816,2.68925552011396,5.51609114227736,2.84158274491032e-06,6.09831122169787e-05,4.0919681084993e-05,"Nlrp6/S100a8/Mefv/Tnfaip3/Peli1/Nlrp3/Nlrc3/Irf1/Irf7/Irak3/Lyn/Zc3hav1/Sec14l1/F2rl1/Ddx3x/Zdhhc18/Slc15a2/Zdhhc9/Slc19a1/Casp4/Usp15/Tlr4/Oasl1/Arrb2/Hspa8/Cd300lf/Tlr1",27
"GO:0045428","regulation of nitric oxide biosynthetic process","16/1318","81/25730",0.197530864197531,3.85619813035089,5.98222989997551,2.94412214428754e-06,6.29496931073037e-05,4.22392572747687e-05,"Icam1/Il6/Ptgs2/Zc3h12a/Ptx3/Sirpb1a/Sod2/Tlr2/Gla/Klf4/Tlr4/Il1b/Agt/Clec7a/Igf1/H2-M3",16
"GO:0032964","collagen biosynthetic process","15/1318","72/25730",0.208333333333333,4.06708396560445,6.05547187459754,2.97416701252625e-06,6.3357439717026e-05,4.25128553353918e-05,"Il6/Tnfrsf12a/Arg1/Errfi1/Fosl2/Ciita/Creb3l1/Serpine1/Gli2/Klf15/Emilin1/Arrb2/Il6ra/Inhba/Acvr1b",15
"GO:0048705","skeletal system morphogenesis","33/1318","268/25730",0.123134328358209,2.4038287319095,5.36787933681572,3.00342263203469e-06,6.37454369659422e-05,4.27732015707727e-05,"Phospho1/Myc/Tiparp/Fosl2/Csrnp1/Zfand5/Stc1/Fgr/Ror2/Hoxa9/Alpl/Arid5b/Cyp27b1/Hoxa3/Slc39a1/Eif4a3/Trpv4/Hoxa5/Vegfa/Six1/Chsy1/Insig1/Tlr4/Msx2/Hoxd3/Hoxa11/Hoxa2/Hoxc4/Tifab/Hoxc11/Hoxb3/Hoxd4/Hoxd10",33
"GO:0071356","cellular response to tumor necrosis factor","29/1318","220/25730",0.131818181818182,2.57335494550973,5.44565719126991,3.04296872756099e-06,6.42849661109172e-05,4.31352257401835e-05,"Il6/Ybx3/Zc3h12a/Nfkbia/Zfp36/Irf1/Nkx3-1/Camp/Birc3/Lcn2/F2rl1/Tifa/Gata3/Foxo3/Sphk1/Nol3/Adamts12/Chuk/Cdk5r1/Birc7/Mmp8/Ankrd1/Kcnj11/Nfkb1/Pck1/Kat2a/Tnfrsf1b/Eda2r/Aim2",29
"GO:0072538","T-helper 17 type immune response","13/1318","55/25730",0.236363636363636,4.61429162643123,6.23471761653887,3.05111392939396e-06,6.42849661109172e-05,4.31352257401835e-05,"Il6/Arid5a/Zc3h12a/Nfkbiz/Loxl3/Nlrp3/Pf4/Il17ra/Ly9/Clec7a/Prkcq/Batf/Il6ra",13
"GO:0051250","negative regulation of lymphocyte activation","26/1318","186/25730",0.139784946236559,2.72888214466363,5.49850831805828,3.27938999754409e-06,6.88433398393529e-05,4.61938954677981e-05,"Arg1/Zc3h12a/Cebpb/Fgr/Arg2/Pglyrp1/Loxl3/Samsn1/Tnfaip3/Peli1/Irf1/Clec12a/Ceacam1/Pf4/Lyn/Gnrh1/Sdc4/Cd274/Hfe/Il4ra/Clnk/Ywhag/Socs1/Lax1/Hlx/Rassf5",26
"GO:0001961","positive regulation of cytokine-mediated signaling pathway","14/1318","64/25730",0.21875,4.27043816388467,6.08673384967753,3.44113249476796e-06,7.14592010514224e-05,4.79491388896103e-05,"Nlrp6/Irf7/Ripk2/Cxcr4/Il7/Ikbke/Casp4/Cdk5r1/Hif1a/Il1r1/Mmp8/Txk/Rbm47/Cd300lf",14
"GO:0032615","interleukin-12 production","14/1318","64/25730",0.21875,4.27043816388467,6.08673384967753,3.44113249476796e-06,7.14592010514224e-05,4.79491388896103e-05,"Mefv/Lilra5/Nlrc3/Tlr2/Rel/Irf1/Irak3/Hspd1/Tlr8/Tlr4/Clec7a/Arrb2/Nfkb1/Cd40lg",14
"GO:0032655","regulation of interleukin-12 production","14/1318","64/25730",0.21875,4.27043816388467,6.08673384967753,3.44113249476796e-06,7.14592010514224e-05,4.79491388896103e-05,"Mefv/Lilra5/Nlrc3/Tlr2/Rel/Irf1/Irak3/Hspd1/Tlr8/Tlr4/Clec7a/Arrb2/Nfkb1/Cd40lg",14
"GO:0051896","regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction","37/1318","320/25730",0.115625,2.25723160091047,5.25842184203794,3.49735469403807e-06,7.23664109271748e-05,4.85578769064708e-05,"Csf3/Fpr2/Il6/Osm/Fgr/Adam8/Hbegf/Cass4/Plk3/Fkbp5/Gcnt2/Nlrc3/Nkx3-1/Igf2/Ceacam1/Mmp3/Irs2/F2rl1/Clcf1/Vegfa/Gata3/Klf4/Hcls1/Il1b/Ptpn1/Dcaf13/Pik3r5/Agt/Igf1/Adtrp/Arrb2/Txn1/Il1r1/Cntf/Drd2/Agap2/Aim2",37
"GO:0048659","smooth muscle cell proliferation","28/1318","210/25730",0.133333333333333,2.60293373798685,5.41941439027798,3.57837339497238e-06,7.37783914613413e-05,4.95053161409713e-05,"Cdkn1a/Adamts1/Myc/Il6/Nampt/Ptgs2/Bmp2/Nr4a3/Trib1/Tnfaip3/Sod2/Hbegf/Ereg/Skp2/Gja1/Vegfa/Ern1/Klf4/Tlr4/Gnai3/Ptafr/Nol3/Agt/Hif1a/Igf1/Gna13/Il6ra/Hmgcr",28
"GO:0045063","T-helper 1 cell differentiation","10/1318","33/25730",0.303030303030303,5.91575849542466,6.56559022891941,3.76991881992789e-06,7.7451036823643e-05,5.19696619491838e-05,"Nfkbiz/Il18r1/Irf1/Ripk2/Relb/Sema4a/Il12rb2/Il4ra/Hlx/Gadd45g",10
"GO:0051338","regulation of transferase activity","23/1318","154/25730",0.149350649350649,2.91562382988787,5.54015298802174,3.85168968084242e-06,7.88503706649052e-05,5.29086152500937e-05,"Nedd9/Errfi1/Trib1/Fgr/Ube2s/Gprc5a/Cass4/Zfp36/Ereg/Hipk3/Ceacam1/Fbxo5/Lyn/Pik3r6/Dnaja1/Syap1/Tlr4/Nrbf2/Cep85/Mapk8ip1/Pik3r5/Ptprc/Tlr1",23
"GO:2000630","positive regulation of miRNA metabolic process","14/1318","65/25730",0.215384615384615,4.20473911520953,6.01099273590822,4.18047148512296e-06,8.52786638996992e-05,5.72220013585736e-05,"Fosl1/Myc/Il6/Bmp2/Zc3h12a/Gnl3/Gata3/Foxo3/Klf4/Spi1/Agt/Hif1a/Smad6/Nfkb1",14
"GO:0048661","positive regulation of smooth muscle cell proliferation","20/1318","123/25730",0.16260162601626,3.17430943656933,5.61645176784293,4.35842541714739e-06,8.85957392013799e-05,5.94477595815508e-05,"Adamts1/Myc/Il6/Nampt/Ptgs2/Nr4a3/Hbegf/Ereg/Skp2/Gja1/Vegfa/Ern1/Tlr4/Gnai3/Ptafr/Agt/Hif1a/Igf1/Il6ra/Hmgcr",20
"GO:0050890","cognition","44/1318","415/25730",0.106024096385542,2.06980273141123,5.1051236190553,4.43014767530045e-06,8.97376930859982e-05,6.02140108775832e-05,"Ptgs2/Sgk1/Arc/Nedd9/Pirb/Cebpb/Btg2/C5ar1/Sobp/Cacna1e/Gpr88/Il1rn/Nrxn2/Tlr2/Hrh2/Igf2/Ldlr/Abl2/Lcn2/Musk/Clstn3/Nr4a2/Abcc8/Gria2/Nptx2/Slc24a2/Il1b/Itga5/Psen2/Mfsd2a/Tifab/Stra6/Agt/Hif1a/Igf1/Chd7/Slc12a5/Cux2/Asic1/Hmgcr/Drd2/Kat2a/D130043K22Rik/Adora1",44
"GO:0042102","positive regulation of T cell proliferation","19/1318","113/25730",0.168141592920354,3.2824606872843,5.64996648489389,4.52768199329994e-06,9.10742444157511e-05,6.11108371001055e-05,"Il6/Cd55/Tfrc/Igf2/Ripk2/Zap70/Cd209e/Cd274/Card11/Il1b/Il1a/H2-DMb2/Prkcq/Igf1/Coro1a/Ptprc/Cd6/Slc7a1/Cd40lg",19
"GO:2001243","negative regulation of intrinsic apoptotic signaling pathway","19/1318","113/25730",0.168141592920354,3.2824606872843,5.64996648489389,4.52768199329994e-06,9.10742444157511e-05,6.11108371001055e-05,"Ptgs2/Ybx3/Plaur/Creb3l1/Sod2/Snai1/Ivns1abp/Rtkn2/Lrrk2/Cdkn2d/Dnaja1/Ddx3x/Hsph1/Ern1/Nol3/Ptpn1/Mapk8ip1/Ppif/Hif1a",19
"GO:0045622","regulation of T-helper cell differentiation","12/1318","49/25730",0.244897959183673,4.78089870242482,6.1553761079561,4.90404502442245e-06,9.79621173909717e-05,6.57326013107799e-05,"Il6/Zc3h12a/Nfkbiz/Loxl3/Nlrp3/Irf1/Pf4/Ripk2/Gata3/Il4ra/Shb/Hlx",12
"GO:0097028","dendritic cell differentiation","12/1318","49/25730",0.244897959183673,4.78089870242482,6.1553761079561,4.90404502442245e-06,9.79621173909717e-05,6.57326013107799e-05,"Pirb/Cebpb/Batf3/Clec12a/Lyn/Relb/F2rl1/Trpm2/Spi1/Batf/Cd40lg/Flt3l",12
"GO:0051259","protein complex oligomerization","37/1318","325/25730",0.113846153846154,2.22250496089646,5.153475182856,5.01671004841132e-06,9.9867127963719e-05,6.70108638045504e-05,"Nlrp6/Arc/Zc3h12a/Homer1/Sod2/Nlrp3/Best1/Kctd11/Nlrc4/Ripk2/Dnm1/Alox5ap/Tmem70/Mlkl/Card11/Evl/Tifa/Ugdh/Vasp/Trpm2/Polq/Gria2/Kcng3/Nol3/Basp1/Bcl10/Jmjd6/Slc1a5/Kcng1/Ehd1/Ryr1/Kcnj2/Cd247/Trpm6/Kcna1/Stk4/Nme1",37
"GO:0007596","blood coagulation","27/1318","202/25730",0.133663366336634,2.6093766432789,5.33571299726909,5.06243819486348e-06,0.000100087177051188,6.71585167883836e-05,"Il6/Plaur/Thbd/Serpine1/F5/Tubb1/Ceacam1/Prrg4/Pf4/Lyn/Tfpi2/F2rl1/Plat/Evl/Gla/Ubash3b/Rab27a/Tlr4/Emilin1/Prkcq/Adtrp/Plek/Gna13/Il6ra/Plau/Cd40lg/Pear1",27
"GO:0048660","regulation of smooth muscle cell proliferation","27/1318","202/25730",0.133663366336634,2.6093766432789,5.33571299726909,5.06243819486348e-06,0.000100087177051188,6.71585167883836e-05,"Cdkn1a/Adamts1/Myc/Il6/Nampt/Ptgs2/Bmp2/Nr4a3/Trib1/Tnfaip3/Sod2/Hbegf/Ereg/Skp2/Gja1/Vegfa/Ern1/Klf4/Tlr4/Gnai3/Ptafr/Agt/Hif1a/Igf1/Gna13/Il6ra/Hmgcr",27
"GO:0002825","regulation of T-helper 1 type immune response","10/1318","34/25730",0.294117647058824,5.7417655985004,6.42856820847107,5.09608156001313e-06,0.000100408460225105,6.73740978654511e-05,"Slc11a1/Arid5a/Il18r1/Irf1/Ripk2/Zdhhc9/Il1b/Il4ra/Il1r1/Hlx",10
"GO:0045064","T-helper 2 cell differentiation","8/1318","21/25730",0.380952380952381,7.43695353710528,6.8566961993261,5.18734993929589e-06,0.000101859085712773,6.83474678718542e-05,"Il6/Nlrp3/Irf1/Bcl3/Gata3/Il4ra/Batf/Hlx",8
"GO:0010721","negative regulation of cell development","36/1318","313/25730",0.115015974440895,2.24534220209728,5.15069943820293,5.31595863110415e-06,0.000104030607380896,6.98045593665059e-05,"Myc/Zc3h12a/Trib1/Btg2/Pglyrp1/Loxl3/Igdcc4/Ifrd1/Irf1/Fstl3/Clec12a/Ceacam1/Tnfaip6/Ldlr/Kctd11/Pf4/Lyn/S1pr3/Vegfa/Ubash3b/Ednrb/Abcc8/Hspa9/Il1b/Il1a/Il4ra/Trim46/Shb/Igf1/Wnt3/Socs1/Lrrc17/Tbx6/D130043K22Rik/Hlx/Nme1",36
"GO:0050796","regulation of insulin secretion","30/1318","239/25730",0.125523012552301,2.45046063199599,5.23454500100846,5.65398927628104e-06,0.000110271892202603,7.39924627905911e-05,"Ffar2/Il6/Midn/Cacna1e/Glul/Slc9b2/Camp/Gja1/Per2/Irs2/F2rl1/Alox5/Trpm2/Pim3/Abcc8/Tfap2b/Il1b/Pfkfb2/Acsl4/Agt/Hif1a/Nadk/Efna5/Kcnj11/Hmgcr/Gpr27/Drd2/Acvr1c/Prkcb/Sirt4",30
"GO:0071375","cellular response to peptide hormone stimulus","41/1318","379/25730",0.108179419525066,2.11187895628221,5.06695498543091,5.68220461334014e-06,0.000110449047921928,7.41113343154058e-05,"Sgk1/Socs2/Errfi1/Nr4a3/Socs3/Srsf3/Slc25a33/Irf1/Ace/Igf2/Ceacam1/Slc39a14/Cdk2/Nr4a1/Irs2/Ndel1/Ptpre/Nr4a2/Sh2b2/Syap1/Car2/Insig1/Fut7/Klf15/Klf4/Il1b/Ptpn1/Agt/Prkcq/Igf1/Top1/Ywhag/Adipor1/Tshr/Nfkb1/Cyp11a1/Socs1/Pck1/Insrr/Inhba/Prkcb",41
"GO:1904950","negative regulation of establishment of protein localization","24/1318","169/25730",0.142011834319527,2.77235546057771,5.37121748605408,5.85665747070262e-06,0.000113457998585122,7.61303408413481e-05,"Ffar2/Nfkbia/Midn/Bag3/Lrrk2/Svip/Dnaja1/F2rl1/Hsph1/Dph3/Insig1/Pim3/Abcc8/Il1b/Nol3/Yod1/Adtrp/Txn1/Rab11fip1/Kcnj11/Hmgcr/Drd2/Acvr1c/Sirt4",24
"GO:0030888","regulation of B cell proliferation","15/1318","76/25730",0.197368421052632,3.85302691478316,5.78765450071325,6.03208099159468e-06,0.00011646556376079,7.81484177048704e-05,"Cdkn1a/Peli1/Siglecg/Tfrc/Nfatc2/Lyn/Irs2/Clcf1/Il7/Card11/Tlr4/Gpr183/Ptprc/Bst1/Cd40lg",15
